LSAT,UGPA,amerind,asian,black,hisp,mexican,other,puerto,white,gender,ZFYA
36,3.8,0,0,0,0,0,0,0,1,1,0.55
37,3.5,0,1,0,0,0,0,0,0,1,-0.33
39,3.1,0,0,0,1,0,0,0,0,0,1.64
31,3.4,0,0,0,0,0,0,0,1,0,-0.37
36,3,0,0,0,0,0,0,0,1,0,0.4
36,2.7,0,0,0,0,0,0,0,1,0,-0.05
34,3.2,0,0,0,0,0,0,0,1,0,0.24
34,3.4,0,0,0,0,0,0,0,1,1,0.8
30,3.3,0,0,0,0,0,0,0,1,0,-0.59
37,2.9,0,0,0,0,0,0,0,1,1,-0.53
32,3.3,0,1,0,0,0,0,0,0,1,-0.26
38,3.1,0,0,0,0,1,0,0,0,1,-0.37
31,3.4,0,0,0,0,0,0,0,1,1,1.03
35,3.8,0,0,0,0,0,0,0,1,1,0.13
35,3,0,0,0,0,0,0,0,1,1,0.69
41,3.5,0,0,0,0,0,0,0,1,1,2.15
41,3.9,0,0,0,0,0,0,0,1,1,1.01
32,3.1,0,0,0,0,0,1,0,0,0,0.08
29,3.2,0,0,1,0,0,0,0,0,1,0.19
26,2.8,0,0,1,0,0,0,0,0,0,-0.51
32,3.2,0,0,0,0,0,0,0,1,1,0.04
35,2.9,0,0,0,0,0,0,0,1,0,-0.69
34,3.2,0,0,0,0,0,0,0,1,1,0.35
33,3.6,0,1,0,0,0,0,0,0,1,1.28
39,2.9,0,0,0,0,0,0,0,1,0,0.49
30,3.3,0,0,0,0,0,0,0,1,0,-0.23
34,3.5,0,0,0,0,0,0,0,1,0,0.91
34,3.2,0,0,0,0,0,0,0,1,0,-0.32
32,3.3,0,0,0,0,0,0,0,1,1,0.17
31,3.4,0,0,0,0,0,0,0,1,1,1.64
36,3.4,0,0,1,0,0,0,0,0,1,0.83
38,3.6,0,0,0,0,0,0,0,1,0,1.01
34,3.3,0,0,0,0,0,0,0,1,1,0.22
33,3,0,0,0,0,0,0,0,1,1,0.4
38,3.2,0,0,0,0,0,0,0,1,1,0.01
35,2.9,0,0,0,0,0,0,0,1,1,1.7
32,3.4,0,0,0,0,0,0,0,1,0,0.22
43,3.4,0,0,0,0,0,0,0,1,1,0.73
36,3.6,0,1,0,0,0,0,0,0,1,1.1
39,2.8,0,0,0,0,0,0,0,1,0,0.28
28,3.2,0,0,0,0,0,0,0,1,0,-0.23
34,3.7,0,0,0,0,0,0,0,1,0,0.22
35,2.9,0,0,0,1,0,0,0,0,0,-0.46
34,2.9,0,1,0,0,0,0,0,0,0,-0.51
31,3,0,0,0,0,0,0,0,1,1,-1.04
31,3,0,1,0,0,0,0,0,0,0,-0.39
37,3.5,0,0,0,0,0,0,0,1,1,1.82
40,3.2,0,0,0,0,0,0,0,1,0,0.26
40,3.4,0,0,0,0,0,0,0,1,1,-0.1
27,2.7,0,0,1,0,0,0,0,0,1,-1.9
36,2.8,0,0,0,0,0,0,0,1,0,0.53
41,3.3,0,0,0,0,0,0,0,1,1,1.05
39,3.4,0,0,0,0,0,0,0,1,0,0.42
39,2.9,0,0,0,0,0,0,0,1,0,0.13
37,3.4,0,0,0,0,0,0,0,1,0,0.26
40,3.3,0,0,0,0,0,1,0,0,0,1.39
33,3.4,0,0,0,0,0,0,0,1,0,-0.68
28,3.3,0,0,1,0,0,0,0,0,1,0.4
46,3.4,0,0,0,0,0,0,0,1,1,0.46
42,3.1,0,0,0,0,0,0,0,1,0,0.65
36,2.9,0,0,0,0,0,0,0,1,1,0.37
33,3.4,0,0,0,0,0,0,0,1,0,-0.24
38,4,0,0,0,0,0,0,0,1,1,1.39
33,2.8,0,0,0,0,0,0,0,1,1,0.44
46,3.6,0,0,0,0,0,0,0,1,0,0.74
36,3.7,0,1,0,0,0,0,0,0,0,0.64
30,3.4,0,0,0,0,0,0,0,1,1,-0.51
31,3,0,0,0,0,0,0,0,1,1,-0.39
30,3.3,0,0,0,0,0,0,0,1,0,0.21
28,3.7,0,0,0,0,0,0,0,1,1,-0.62
32,3,0,0,0,0,0,0,0,1,1,0.55
36,3.5,0,0,0,0,0,0,0,1,0,0.83
34,3.4,0,0,0,0,0,0,0,1,0,1.07
31,3.4,0,0,0,0,0,0,0,1,0,-0.36
40,3.6,0,0,0,0,0,0,0,1,0,-0.3
42,3.1,0,0,0,0,0,0,0,1,1,-0.39
42,3.4,0,0,0,0,0,0,0,1,0,-0.84
45,2.9,0,0,0,0,0,0,0,1,0,-0.39
30,3.6,0,0,1,0,0,0,0,0,0,0.36
46,3.1,0,0,0,0,0,0,0,1,0,1.42
43,3.4,0,0,0,0,0,0,0,1,1,2.11
42,3.7,0,0,0,0,0,0,0,1,1,0.29
41,3.2,0,0,0,0,0,0,0,1,1,0.55
37,3.6,0,0,0,0,0,0,0,1,1,0.77
36,3.6,0,0,0,0,0,0,0,1,0,-0.09
48,2.8,0,0,0,0,0,0,0,1,0,0.33
43,3,0,0,0,0,0,0,0,1,0,0.53
43,3.1,0,0,0,0,0,0,0,1,0,0.11
43,3,0,0,0,0,0,0,0,1,0,0.64
30,3.5,0,0,1,0,0,0,0,0,1,-0.21
42,3.7,0,0,0,0,0,0,0,1,0,1.44
40,2.6,0,1,0,0,0,0,0,0,1,0.44
27,2.9,0,1,0,0,0,0,0,0,0,-0.72
31,2.8,0,0,1,0,0,0,0,0,0,-2.17
39,2.9,0,0,0,0,0,0,0,1,1,0.59
37,3.6,0,0,0,0,0,1,0,0,0,0.29
39,3.6,0,0,0,0,0,0,0,1,1,0.85
32,2.6,0,0,1,0,0,0,0,0,1,-0.65
30,3.3,0,1,0,0,0,0,0,0,1,-1.08
26,3.1,0,0,0,0,0,0,1,0,0,-2.06
37,3.4,0,0,0,0,0,0,0,1,1,1.81
28,3.3,0,1,0,0,0,0,0,0,1,0.85
40,3.4,0,0,0,0,0,0,0,1,0,0.87
25,2.1,0,0,1,0,0,0,0,0,0,-2.54
25,2.5,0,0,1,0,0,0,0,0,1,-1.65
34,3.4,0,0,0,0,0,0,0,1,1,-0.43
38,3.4,0,1,0,0,0,0,0,0,1,0.01
41,3.5,0,0,0,0,0,0,0,1,1,-0.86
39,2.9,0,1,0,0,0,0,0,0,1,-0.62
42,3.7,0,0,0,0,0,0,0,1,0,0.59
44,3.3,0,0,0,0,0,0,0,1,1,-0.08
40,3.4,0,0,0,0,0,0,0,1,0,1.72
42,3.6,0,0,0,0,0,0,0,1,0,1.22
36,3.6,0,0,0,0,0,0,0,1,0,1.11
30,3.4,0,1,0,0,0,0,0,0,1,-0.93
41,3.6,0,0,0,0,0,0,0,1,1,0.05
41,3.2,0,0,0,0,0,0,0,1,1,0.92
40,3.6,0,0,0,0,0,0,0,1,1,0.83
32,3,0,1,0,0,0,0,0,0,0,0.79
36,3.1,0,0,0,0,0,0,0,1,1,-0.15
39,3.6,0,0,0,0,0,0,0,1,1,0.16
34,3.9,0,0,0,0,0,0,0,1,1,0.55
47,2.5,0,0,0,0,0,0,0,1,0,-0.76
43,3,0,0,0,0,0,0,0,1,0,-0.23
35,3.1,0,0,0,1,0,0,0,0,1,-0.67
42,3.3,0,0,0,1,0,0,0,0,0,-0.34
46,2.4,0,0,0,0,0,0,0,1,0,0.68
34,3.7,0,0,0,0,0,0,1,0,1,0.98
44,3,0,0,0,0,0,0,0,1,1,0.18
40,3.7,0,0,0,0,0,0,0,1,0,0.2
40,3.4,0,0,0,0,0,0,0,1,0,0.03
42,3.4,0,0,0,0,0,0,0,1,1,0.09
21,2.9,0,0,0,1,0,0,0,0,0,-1.78
40,3.2,0,0,0,0,0,0,0,1,0,0.94
37,3,0,0,0,0,0,0,0,1,0,0.72
40,3.1,0,0,0,0,0,0,0,1,0,1.27
37,3.9,0,0,0,0,0,0,0,1,1,0.16
45,3.1,0,0,0,0,0,0,0,1,0,0.79
34,3.1,0,0,0,0,0,0,0,1,1,0.35
38,3.4,0,0,0,0,0,0,0,1,0,-1.39
28,3.2,0,0,0,1,0,0,0,0,1,-0.67
37,3.4,0,0,0,0,0,0,0,1,1,-0.47
40,3.4,0,0,0,0,0,0,0,1,0,0.87
45,2.3,0,0,0,0,0,0,0,1,0,0.59
41,3.6,0,0,0,0,0,0,0,1,1,-1.02
28,3.1,0,0,1,0,0,0,0,0,1,-0.58
28,3.1,0,0,1,0,0,0,0,0,0,-2.17
38,4,0,0,0,0,0,0,0,1,0,0.59
42,3.5,0,0,0,0,0,0,0,1,0,1.42
30,3.2,0,0,1,0,0,0,0,0,1,-1.49
39,3.5,0,0,0,0,0,0,0,1,0,-0.71
29,3,1,0,0,0,0,0,0,0,1,-2.84
28,3.1,0,0,0,0,0,0,0,1,0,-1.82
47,3,0,0,0,0,0,0,0,1,0,-0.34
41,3,0,0,0,0,0,0,0,1,0,-0.39
37,2.9,0,0,1,0,0,0,0,0,0,-0.76
38,3.7,0,0,0,0,0,0,0,1,0,0.01
44,3.2,0,0,0,0,0,0,0,1,1,0.98
43,3,0,0,0,0,0,0,0,1,1,1.05
44,3.5,0,0,0,0,0,0,0,1,0,-0.69
41,3.3,0,0,0,0,0,0,0,1,0,0.2
44,3.2,0,0,0,0,0,0,0,1,0,-0.34
40,3.3,0,0,0,0,0,0,0,1,0,0.55
41,3.4,0,0,0,0,0,0,0,1,0,1.42
42,3.3,0,0,0,0,0,0,0,1,1,0.24
38,3.6,0,0,0,0,0,0,0,1,1,0.57
39,2.9,0,0,0,0,0,0,0,1,1,0.57
40,3.6,0,0,0,0,0,0,0,1,1,0.79
43,4,0,0,0,0,0,0,0,1,1,1.93
42,3,0,0,0,0,0,0,0,1,0,0.55
32,3.5,0,1,0,0,0,0,0,0,1,0.16
45,3.3,0,0,0,0,0,0,0,1,0,0.7
40,3,0,0,0,0,0,0,0,1,1,0.22
40,3.4,0,0,0,0,0,0,0,1,1,1.35
40,3.5,0,0,0,0,0,0,0,1,1,0.92
40,3.1,0,0,0,0,0,0,0,1,0,0.94
39,4,0,0,0,0,0,0,0,1,0,1.77
45,3,0,0,0,0,0,0,0,1,0,1.16
42,3.5,0,0,0,0,0,0,0,1,1,-0.02
41,3.9,0,0,0,0,0,0,0,1,1,0.87
44,3.4,0,0,0,0,0,0,0,1,1,-0.65
39,3.5,0,0,0,0,0,0,0,1,0,-0.08
41,3.4,0,0,0,0,0,0,0,1,0,1.57
39,3.5,0,0,0,0,0,0,0,1,0,0.85
30,3.1,0,1,0,0,0,0,0,0,0,-0.1
39,3.3,0,0,0,0,0,0,0,1,0,-0.1
41,3.2,0,0,0,0,0,0,0,1,0,0.9
38,3.7,0,0,0,0,0,0,0,1,0,0.87
40,3.3,0,0,0,0,0,0,0,1,0,0.16
20,2.4,0,0,0,0,0,0,1,0,1,-2.19
39,2.9,0,1,0,0,0,0,0,0,0,0.2
41,3.4,0,0,0,0,0,0,0,1,0,1.09
41,3.2,0,0,0,0,0,0,0,1,0,0.09
36,3.6,0,0,0,0,0,1,0,0,1,0.33
30,2.6,0,0,1,0,0,0,0,0,0,-0.97
35,3,0,0,0,0,0,0,0,1,1,-0.6
43,3.6,0,0,0,0,0,0,0,1,0,2.11
39,3.6,0,0,0,0,0,0,0,1,0,1.04
42,3.4,0,0,0,0,0,0,0,1,0,2.05
40,3,0,0,0,0,0,0,0,1,1,0.94
37,3.9,0,0,0,0,0,0,0,1,1,-0.49
44,3,0,0,0,0,0,0,0,1,0,0.48
40,3.2,0,0,0,0,0,0,0,1,0,-0.42
38,3.9,0,0,0,0,0,0,0,1,1,2
42,3.2,0,0,0,0,0,0,0,1,0,0.04
35,3.7,0,0,0,0,0,0,0,1,0,-0.85
43,3.7,0,0,0,0,0,0,0,1,0,0.25
47,2.8,0,0,0,0,0,0,0,1,0,-0.58
44,3.2,0,0,0,0,0,0,0,1,0,-1.23
42,3.3,0,1,0,0,0,0,0,0,1,0.35
38,3.3,0,0,0,0,0,0,0,1,1,0.33
41,3.1,0,0,0,0,0,0,0,1,1,-0.61
39,3.3,0,0,0,0,0,0,0,1,1,-0.22
37,3,0,0,0,0,0,0,0,1,0,-0.37
44,3.7,0,0,0,0,0,0,0,1,1,0.78
40,3,0,0,0,0,0,0,0,1,0,-0.02
39,3.5,0,0,0,0,0,0,0,1,1,-0.01
36,3.6,0,0,0,0,0,0,0,1,0,-0.1
47,3.1,0,0,0,0,0,0,0,1,1,0.1
40,3.4,0,0,0,0,0,0,0,1,1,0.07
40,3.8,0,0,0,0,0,0,0,1,0,1.27
44,3.2,0,0,0,0,0,0,0,1,1,-0.23
39,3.7,0,0,0,0,0,0,0,1,1,0
30,2.6,0,0,1,0,0,0,0,0,1,-0.33
36,3.1,0,0,0,0,0,0,0,1,1,1.52
39,3.4,0,0,0,0,0,0,0,1,0,0.16
45,3.4,0,0,0,0,0,0,0,1,1,0.78
40,3.3,0,0,0,0,0,0,0,1,0,-0.33
40,3.2,0,0,0,0,0,0,0,1,1,0.92
35,3.4,0,1,0,0,0,0,0,0,1,-0.07
42,3.3,0,0,0,0,0,0,0,1,0,1.83
44,3.4,0,0,0,0,0,0,0,1,1,2.21
39,3.5,0,0,0,0,0,0,0,1,1,0.89
30,3.2,0,0,0,0,1,0,0,0,0,-0.02
45,3.5,0,0,0,0,0,0,0,1,1,2.09
41,3.2,0,0,0,0,0,0,0,1,0,0.32
28,2.9,0,0,0,0,1,0,0,0,1,-0.66
42,3,0,0,0,0,0,0,0,1,0,0.15
25,3.3,0,0,1,0,0,0,0,0,1,-0.09
43,3.4,0,0,0,0,0,0,0,1,1,2.11
32,2.7,0,0,0,0,1,0,0,0,0,-2.22
43,3.1,0,1,0,0,0,0,0,0,1,-2.84
39,3.4,0,0,0,0,0,0,0,1,1,-0.41
39,3.8,0,0,0,0,0,0,0,1,0,0.41
38,3.5,0,0,0,0,0,0,0,1,0,0.13
37,3.9,0,0,0,0,0,0,0,1,0,-0.24
39,2.8,0,0,0,0,0,0,0,1,1,-0.63
36,3.7,0,0,0,0,0,0,0,1,1,-0.5
40,3.6,0,0,0,0,0,0,0,1,0,1.09
44,3.1,0,0,0,0,0,0,0,1,1,-0.19
42,3.5,0,0,0,0,0,0,0,1,0,0.92
26,2.9,0,0,1,0,0,0,0,0,0,-1.7
30,2.8,1,0,0,0,0,0,0,0,1,-1.81
43,3.5,0,0,0,0,0,0,0,1,0,0.62
39,3.6,0,0,0,0,0,0,0,1,0,-0.05
29,2.8,0,0,1,0,0,0,0,0,1,-0.96
45,3.1,0,0,0,0,0,0,0,1,0,0.06
37,3.5,0,0,0,0,0,0,0,1,1,0.3
38,3.8,0,0,0,1,0,0,0,0,1,1.3
41,3.2,0,0,0,0,0,0,0,1,0,-1.57
42,3.8,0,0,0,0,0,0,0,1,1,0.16
39,3.7,0,0,0,0,0,0,0,1,1,0.16
27,3.6,0,0,0,0,0,0,1,0,0,-1.9
44,3.4,0,0,0,0,0,0,0,1,0,0.43
27,4,0,0,0,0,0,0,0,1,0,-0.11
37,3.1,0,0,0,0,0,0,0,1,1,-0.37
35,3,0,0,0,0,0,0,0,1,1,-0.16
42,3.1,0,0,0,0,0,0,0,1,1,0.16
37,3.4,0,0,0,0,0,0,0,1,1,1.14
28,3.4,0,0,0,0,0,0,0,1,0,-0.56
27,3.4,0,0,0,0,0,0,0,1,0,-0.73
38,3.6,0,0,0,0,0,0,0,1,1,0.81
29,3.5,0,1,0,0,0,0,0,0,0,0.04
36,3,0,0,0,0,0,0,0,1,0,0.61
37,2.6,0,0,0,0,0,0,0,1,0,-0.16
30,3.7,0,0,0,0,0,0,0,1,1,1.66
38,2.8,0,0,0,0,0,0,0,1,1,1.9
36,3.3,0,0,0,0,0,0,0,1,0,-0.46
33,3.4,0,0,0,0,0,0,0,1,0,-0.53
36,2.1,0,0,0,0,0,0,0,1,0,0.22
34,3.7,0,0,0,0,0,0,0,1,0,0.61
29,3.8,0,0,0,0,0,0,0,1,0,-0.03
30,3.2,0,0,0,0,0,0,0,1,0,-0.16
33,3.8,0,0,0,0,0,0,0,1,1,1.5
33,3.9,0,0,0,0,0,0,0,1,1,1.7
36,3.1,0,0,0,0,0,0,0,1,0,-0.77
34,3.3,0,0,0,0,0,0,0,1,1,1.31
30,3.3,0,0,0,0,0,0,0,1,1,-0.48
39,3.5,0,0,0,0,0,0,0,1,1,1.13
34,3.9,0,0,0,0,0,0,0,1,1,1.22
33,3.5,0,0,0,0,0,0,0,1,1,0.38
33,3,0,0,0,0,0,0,0,1,0,1.65
38,3.3,0,0,0,0,0,0,0,1,1,0.36
35,3.1,0,0,0,0,0,0,0,1,1,0.25
32,3.8,0,0,0,0,0,0,0,1,1,-0.32
22,3.3,0,0,1,0,0,0,0,0,1,-0.16
34,3.2,0,0,0,0,0,0,0,1,1,0.38
33,3.2,0,0,0,0,0,0,0,1,0,-0.16
29,3.4,0,0,0,0,0,0,0,1,1,0.54
24,2.5,0,0,1,0,0,0,0,0,1,-1.28
36,3,0,0,0,0,0,0,0,1,0,-0.62
36,3.2,0,0,0,0,0,0,0,1,0,0.32
30,3.5,0,0,0,0,0,0,0,1,1,0.78
34,3.8,0,0,0,0,0,0,0,1,1,1.29
29,3.7,0,0,0,0,0,0,0,1,0,0.98
30,3.4,0,0,0,0,0,0,0,1,1,-0.27
43,3.5,0,0,0,0,0,0,0,1,0,0.2
45,3.4,0,0,0,0,0,0,0,1,0,0.97
41,3.6,0,0,0,0,0,0,0,1,0,1.27
48,3.7,0,0,0,0,0,0,0,1,0,2.02
44,3.3,0,0,0,0,0,0,0,1,0,0.1
30,3,0,0,0,0,1,0,0,0,0,-1.99
45,3.7,0,0,0,0,0,0,0,1,0,1.67
42,2.7,0,0,1,0,0,0,0,0,0,0.57
34,3.2,0,0,0,0,1,0,0,0,0,-1.6
37,3.6,0,1,0,0,0,0,0,0,1,-0.66
35,3.2,0,1,0,0,0,0,0,0,0,-0.34
41,4,0,0,0,0,0,0,0,1,1,1.29
44,3.6,0,0,0,0,0,0,0,1,0,-0.09
44,4,0,0,0,0,0,0,0,1,1,-0.43
33,3.1,0,0,0,0,1,0,0,0,0,-1.31
40,3.8,0,0,0,0,0,0,0,1,0,-0.92
47,3.6,0,0,0,0,0,0,0,1,0,0.46
42,3.9,0,0,0,0,0,0,0,1,1,0.06
48,3.7,0,0,0,0,0,0,0,1,1,1.11
42,3.7,0,0,0,0,0,0,0,1,1,0.34
42,3.6,0,0,0,0,0,0,0,1,0,-0.43
34,3.3,0,1,0,0,0,0,0,0,0,-0.17
44,3.4,0,0,0,0,0,0,0,1,0,1.16
43,3.8,0,0,0,0,0,0,0,1,0,-0.3
32,3,0,0,1,0,0,0,0,0,0,-1.77
34,3.3,0,0,0,0,1,0,0,0,1,-0.71
37,2.7,0,1,0,0,0,0,0,0,1,-1.01
39,3,0,0,0,0,1,0,0,0,0,-0.9
45,3.6,0,0,0,0,0,0,0,1,1,0.06
44,3.5,0,0,0,0,0,0,0,1,1,-0.78
32,3.2,0,0,1,0,0,0,0,0,0,-1.49
40,3.7,0,0,0,0,0,0,0,1,0,0.14
32,3.4,0,0,0,1,0,0,0,0,1,-1.13
42,3.7,0,1,0,0,0,0,0,0,1,-0.48
46,3.2,0,0,0,0,0,0,0,1,1,-0.85
43,3.4,0,0,0,0,0,0,0,1,1,-0.35
42,3.4,0,0,0,0,0,0,0,1,0,0.69
45,3.6,0,0,0,0,0,0,0,1,0,0.55
41,3.8,0,0,0,0,0,0,0,1,1,0.7
45,3.4,0,0,0,0,0,0,0,1,0,-0.3
44,3.5,0,0,0,0,0,0,0,1,0,1
43,3.4,0,0,0,0,0,0,0,1,0,1.29
45,3.6,0,0,0,0,0,0,0,1,1,0.37
43,3.3,0,0,0,0,0,0,0,1,1,0.51
45,3.5,0,0,0,0,0,0,0,1,0,0.23
44,3.4,0,0,0,0,0,0,0,1,0,-0.02
40,3.2,1,0,0,0,0,0,0,0,0,-0.09
44,3.6,0,0,0,0,0,0,0,1,0,1.54
44,3.7,0,0,0,0,0,0,0,1,1,0.32
40,3.9,0,0,0,0,0,0,0,1,0,-0.03
34,2.7,0,0,1,0,0,0,0,0,0,0.43
45,3.9,0,0,0,0,0,0,0,1,1,0.2
45,3.8,0,0,0,0,0,0,0,1,1,-1.13
44,3.5,0,0,0,0,0,0,0,1,1,-0.15
43,3.8,0,0,0,0,0,0,0,1,0,0.31
46,3.5,0,0,0,0,0,0,0,1,0,0.48
41,3.8,0,0,0,0,0,0,0,1,0,1.17
46,3.8,0,0,0,0,0,0,0,1,0,0.03
45,3.6,0,0,0,0,0,0,0,1,0,1.16
42,3.7,0,0,0,0,0,0,0,1,0,-0.46
39,3,0,0,0,0,1,0,0,0,0,0.22
40,2.8,0,0,1,0,0,0,0,0,0,-1.43
45,4,0,0,0,0,0,0,0,1,0,1.71
45,3.4,0,0,0,0,0,0,0,1,0,-0.29
42,3.6,0,0,0,1,0,0,0,0,0,1.11
34,3.2,0,0,0,0,1,0,0,0,1,-1.49
36,3,0,0,0,1,0,0,0,0,0,-1.61
34,3.3,0,0,1,0,0,0,0,0,0,-0.49
36,3.4,0,1,0,0,0,0,0,0,0,-0.99
40,3.6,0,1,0,0,0,0,0,0,1,-0.09
35,3.6,0,0,0,0,0,0,0,1,1,-0.57
44,3.6,0,0,0,0,0,0,0,1,0,0.55
43,3.6,0,0,0,0,0,0,0,1,1,1.36
44,3.5,0,0,0,0,0,1,0,0,0,0.46
42,3.7,0,0,0,0,0,0,0,1,0,-0.17
47,3.4,0,0,0,0,0,0,0,1,0,0.32
47,3.6,0,0,0,0,0,0,0,1,1,0.39
46,3.7,0,0,0,0,0,0,0,1,0,-0.85
36,3.3,0,1,0,0,0,0,0,0,1,-0.25
45,3.4,0,0,0,0,0,0,0,1,0,0.62
45,3.7,0,0,0,0,0,0,0,1,1,1.51
45,3.8,0,0,0,0,0,0,0,1,1,1.98
42,3.6,0,0,0,0,0,0,0,1,1,-0.93
43,3.8,0,0,0,0,0,0,0,1,1,0.03
46,3.4,0,0,0,0,0,0,0,1,0,1.12
47,3.4,0,0,0,0,0,0,0,1,0,1.22
40,3.9,0,0,0,0,0,0,0,1,0,-0.01
46,3.5,0,1,0,0,0,0,0,0,1,-0.62
41,3.7,0,0,0,0,0,0,0,1,1,1.86
32,2.9,1,0,0,0,0,0,0,0,1,-1.22
46,3.9,0,0,0,0,0,0,0,1,0,0.92
48,3.6,0,0,0,0,0,0,0,1,0,0.84
36,3,0,0,0,0,1,0,0,0,0,-0.56
42,3.9,0,0,0,0,0,0,0,1,1,1.3
46,3.5,0,0,0,0,0,0,0,1,1,0.32
41,3.8,0,1,0,0,0,0,0,0,0,-0.97
40,3.9,0,0,0,0,0,0,0,1,0,0.6
48,3.5,0,0,0,0,0,0,0,1,0,1.25
42,3.7,0,0,0,0,0,0,0,1,1,1.18
45,3.7,0,0,0,0,0,0,0,1,0,-1.29
42,4,0,0,0,0,0,0,0,1,0,1.48
45,3.4,0,0,0,0,0,0,0,1,0,-0.23
47,3.2,0,0,0,0,0,0,0,1,1,0.4
42,3.7,0,0,0,0,0,0,0,1,0,0.9
42,3.5,0,0,0,0,0,0,0,1,1,-0.81
44,3.5,0,1,0,0,0,0,0,0,1,-0.29
48,3.7,0,0,0,0,0,0,0,1,0,1.84
45,3.9,0,0,0,0,0,0,0,1,0,-0.47
40,3.8,0,0,0,0,0,0,0,1,0,-0.6
48,2.8,0,0,0,0,0,0,0,1,1,0.08
43,3.6,0,0,0,0,0,0,0,1,0,0.63
32,3.2,0,0,0,0,1,0,0,0,1,-0.69
48,3.5,0,0,0,0,0,0,0,1,0,0.99
43,3.5,0,0,0,0,0,0,0,1,0,0.72
42,3.6,0,0,0,0,0,0,0,1,0,-0.19
42,3.8,0,0,0,0,0,0,0,1,0,1.44
48,3.3,0,0,0,0,0,0,0,1,1,-0.12
42,3.8,0,0,0,0,0,0,0,1,0,-0.01
41,3.7,0,1,0,0,0,0,0,0,1,-0.14
45,3.8,0,1,0,0,0,0,0,0,0,0.3
39,3.4,0,0,0,0,1,0,0,0,0,-1.01
46,2.9,0,1,0,0,0,0,0,0,0,0.51
43,3.5,0,0,0,0,0,0,0,1,0,0.9
48,3.6,0,0,0,0,0,0,0,1,1,1.71
42,3.4,0,0,0,0,0,0,0,1,0,1.39
47,3.5,0,0,0,0,0,0,0,1,1,0.35
42,3.4,0,0,0,0,0,0,0,1,0,0.19
44,3.2,0,0,0,0,0,0,0,1,0,-0.23
34,3.1,0,0,1,0,0,0,0,0,1,-1.85
46,4,0,0,0,0,0,0,0,1,0,0.24
44,3.5,0,0,0,0,0,0,0,1,0,-1.98
38,3.2,0,0,1,0,0,0,0,0,1,-1.33
44,3.6,0,0,0,0,0,0,0,1,1,0.56
34,2.9,0,0,1,0,0,0,0,0,0,-0.14
30,3.2,0,0,1,0,0,0,0,0,1,-1.92
32,2.4,0,0,1,0,0,0,0,0,0,-0.53
32,3.4,0,0,1,0,0,0,0,0,0,-1.78
48,3.5,0,0,0,0,0,0,0,1,0,0.06
42,3.7,0,0,0,0,0,0,0,1,0,-1.06
43,3.7,0,0,0,0,0,0,0,1,0,0.61
43,3.9,0,0,0,0,0,0,0,1,0,-0.32
48,3.5,0,1,0,0,0,0,0,0,1,2.41
44,3.6,0,0,0,0,0,0,0,1,1,1.38
44,3.5,0,0,0,0,0,0,0,1,0,0.32
36,3.3,0,0,0,0,1,0,0,0,0,-0.18
45,3.7,0,0,0,0,0,0,0,1,1,1.04
37,3.2,0,0,0,0,1,0,0,0,0,-0.86
35,3.1,0,0,0,1,0,0,0,0,0,-0.74
41,2.9,0,0,0,0,1,0,0,0,1,0.21
35,3.9,0,1,0,0,0,0,0,0,0,-0.9
42,2.6,0,1,0,0,0,0,0,0,0,-0.94
44,3.5,0,0,0,0,0,0,0,1,0,1.63
47,2.5,0,0,1,0,0,0,0,0,0,-0.47
45,3.7,0,0,0,0,0,0,0,1,0,-0.12
45,3.8,0,0,0,0,0,0,0,1,0,0.2
45,3.7,0,0,0,0,0,0,0,1,0,-0.24
45,3.5,0,0,0,0,0,0,0,1,0,1.61
44,4,0,0,0,0,0,0,0,1,0,0.1
44,3.3,0,0,0,0,1,0,0,0,1,0.16
44,3.5,0,1,0,0,0,0,0,0,1,-0.21
44,3.1,0,0,0,0,1,0,0,0,0,0.64
45,3.3,0,0,0,0,0,0,0,1,0,-0.46
44,3.5,0,1,0,0,0,0,0,0,0,-0.54
42,3.6,0,0,0,1,0,0,0,0,1,1.5
36,3.2,0,1,0,0,0,0,0,0,0,-0.91
38,3.2,0,1,0,0,0,0,0,0,0,-0.35
37,3.5,0,0,0,0,0,1,0,0,1,-1.35
46,3.3,0,0,0,0,0,0,0,1,0,0.94
40,3.7,0,0,0,0,0,0,0,1,1,0.83
46,3.4,0,0,0,0,0,0,0,1,0,0.59
44,3.9,0,0,0,0,0,0,0,1,0,0.19
44,3.7,0,0,0,0,0,0,0,1,1,-0.62
44,3.4,0,0,0,0,0,0,0,1,1,0.59
30,3.2,0,0,0,0,0,0,0,1,1,-1.03
32,3.8,0,0,0,0,0,0,0,1,0,-0.08
42,3.6,0,0,0,0,0,0,0,1,0,0.91
29,1.9,1,0,0,0,0,0,0,0,0,-0.81
48,3.4,0,0,0,0,0,0,0,1,1,0.91
42,3.9,0,0,0,0,0,0,0,1,0,0.39
40,3.9,0,0,0,0,0,0,0,1,1,2.22
36,3.8,0,0,0,0,0,0,0,1,1,1.41
32,3.6,0,0,0,0,0,1,0,0,1,-1
25,2.9,0,0,0,1,0,0,0,0,1,-0.94
41,3.6,0,0,0,0,0,0,0,1,1,1.45
39,3.2,0,0,0,0,0,0,0,1,1,-0.6
33,3.7,0,0,0,0,0,0,0,1,1,0.27
38,3.9,0,0,0,0,0,0,0,1,0,0.2
38,3.5,0,0,0,0,0,0,0,1,1,-0.36
