ID,GBM_3,GBM_2,GBM_5,GBM_4,GBM_g4,GBM_g2,GBM_1,GBM_g3,GBM_g1,GBM_g5,XRT_1,DRF_1,DL_1,GLM_1
23841,0.99887,0.99912,0.99893,0.99862,0.99946,0.9986,0.99943,0.99877,0.99857,0.99952,1,1,0.99716,0.96922
21833,0.97058,0.94957,0.96006,0.97156,0.97255,0.94999,0.96587,0.96636,0.9972,0.98746,0.98227,0.94054,0.93603,0.92105
19922,0.9994,0.99982,0.99984,0.99979,0.99736,0.99875,1,0.99815,0.99948,0.99932,1,1,0.98358,0.94074
2603,0.91802,0.94653,0.94098,0.96601,0.8565,0.95921,0.91126,0.95012,0.85324,0.98381,0.94,0.94811,0.98101,0.91121
27852,0.99979,0.99979,0.99979,0.99995,0.99989,0.99923,0.99975,0.99988,0.99984,0.99995,1,1,0.9998,0.99671
36367,0.99519,0.99607,0.99629,0.99951,0.99908,0.992,0.9969,0.99562,0.99925,0.99966,1,0.99943,0.9844,0.95892
46203,0.99097,0.9999,0.97057,0.99781,0.98423,0.99276,0.99905,0.98864,0.99461,1,0.98,0.9533,0.96241,0.97849
36955,0.99302,0.97913,0.9919,0.99284,0.96643,0.9725,0.99293,0.99194,0.96989,0.99484,0.99376,0.98796,0.93903,0.91549
41716,0.98802,0.99172,0.98703,0.99993,0.96363,0.97035,0.99673,0.98423,0.96543,0.99386,0.96521,0.93078,0.94661,0.92911
23175,0.99584,0.9916,0.98449,0.97524,0.98795,0.97084,0.98415,0.97799,0.97665,0.9969,1,0.94,0.85724,0.87125
38930,0.9388,0.9566,0.93737,0.96821,0.92819,0.92007,0.93217,0.97191,0.73837,0.9904,0.98182,0.95561,0.96407,0.8723
46266,0.98898,0.98485,0.99163,0.99025,0.99154,0.98722,0.98876,0.9874,0.99679,0.99007,0.99312,0.98204,0.97092,0.95187
6338,0.93962,0.96527,0.95473,0.98751,0.95222,0.88751,0.95832,0.94986,0.9892,0.97697,0.99063,0.9554,0.90751,0.77688
26073,0.97264,0.94478,0.95068,0.93369,0.99617,0.96086,0.93457,0.95921,0.99894,0.96852,0.98425,0.92424,0.87076,0.83932
821,0.99725,0.99954,0.99994,0.99833,0.99986,0.99742,0.99961,0.99744,0.99961,0.99893,0.99895,0.98107,0.91825,0.88305
20576,0.96488,0.92129,0.89274,0.96398,0.9424,0.89577,0.97293,0.93443,0.83874,1,0.95493,0.90093,0.84547,0.91997
348,0.99832,0.99914,0.99914,0.9999,0.99997,0.99741,1,0.99838,0.99952,0.99979,0.99995,1,0.99376,0.9695
4448,0.9686,0.98789,0.97886,0.99783,0.93252,0.92051,0.99055,0.963,0.98873,0.98409,0.98667,0.89724,0.99521,0.80295
21650,0.99407,0.99971,0.98518,0.99236,0.93444,0.96502,0.98826,0.96385,0.95199,1,0.98,0.9611,0.97192,0.90571
33668,0.99862,0.99198,0.99873,0.99801,0.952,0.99883,0.99178,0.98751,0.99543,0.99809,1,0.9944,0.82139,0.83533
21964,0.97024,0.9659,0.97199,0.99791,0.99805,0.96925,0.99871,0.98125,0.9498,0.99383,0.97222,0.9044,0.94493,0.79669
46918,0.96998,0.97979,0.97808,0.99889,0.97487,0.94988,0.99595,0.97164,0.96441,0.99824,0.98804,0.9878,0.97677,0.91857
38714,0.9692,0.96447,0.94764,0.99502,0.97989,0.93025,0.99368,0.96892,0.89505,1,0.98768,0.97275,0.85858,0.91818
4476,0.99323,0.99601,0.99511,0.99884,0.99474,0.98867,0.9989,0.9933,0.99103,0.99857,0.97976,0.91804,0.9854,0.93617
35978,0.99883,0.99851,0.97571,0.99243,0.99626,0.99152,0.99939,0.97823,0.98703,1,0.99765,0.97708,0.89295,0.8642
24998,0.99565,0.98084,0.97779,0.9951,0.98899,0.97226,0.99547,0.98068,0.94982,1,1,0.97739,0.97668,0.95487
31835,0.9989,0.99872,0.99888,0.99979,0.99547,0.99817,0.99867,0.99754,0.9945,0.99886,0.99995,1,0.98633,0.9588
10014,0.95812,0.9636,0.9731,0.98628,0.99976,0.94617,0.98433,0.95364,0.97905,0.97692,0.98591,0.85292,0.96259,0.80508
22912,0.99527,0.99062,0.99805,0.99596,0.93329,0.86675,0.95289,0.94229,0.94884,1,1,0.92031,0.94493,0.81841
44455,0.94661,0.95228,0.95024,0.92714,0.88314,0.92835,0.98823,0.96208,0.91822,0.98721,0.97805,0.9456,0.92146,0.89779
41084,0.99939,0.99961,0.9993,0.9997,0.99962,0.99858,0.99992,0.99893,0.99991,0.99985,1,1,0.99926,0.98648
27808,0.98701,0.98297,0.97744,0.9926,0.97412,0.97815,0.98518,0.97686,0.9907,0.99474,0.99245,0.9574,0.99052,0.95008
20409,0.99965,0.99869,0.99856,0.99603,0.99364,0.99813,0.99841,0.99774,0.9994,0.99841,1,0.98,0.98247,0.91019
25356,0.97858,0.91579,0.95198,0.98878,0.90813,0.91234,0.97844,0.90719,0.91445,0.96205,0.97614,0.90941,0.73172,0.87043
48309,0.91965,0.96674,0.96339,0.98933,0.98949,0.91293,0.99794,0.95813,0.93657,1,0.98879,0.85904,0.98969,0.78089
38749,0.97164,0.98071,0.96628,0.99909,0.98696,0.922,0.9858,0.92737,0.92761,0.98195,0.99792,0.95553,0.85794,0.8735
10906,0.93029,0.946,0.9674,0.99153,0.95602,0.96125,0.99908,0.97061,0.98347,1,0.98311,0.9086,0.98686,0.81034
4925,0.97992,0.97521,0.97221,0.97459,0.98236,0.97069,0.98908,0.97168,0.98292,0.97446,0.98762,0.99954,0.99898,0.96662
16600,0.99459,0.99461,0.99785,0.99856,0.99179,0.99267,0.99616,0.99531,0.99626,0.99415,1,0.99651,0.99476,0.95227
27835,0.95089,0.90586,0.83011,0.99276,0.99812,0.93493,0.98101,0.92514,0.86497,1,0.98,0.90824,0.96068,0.78072
4326,0.99966,0.99978,0.99973,0.99969,0.99992,0.99921,0.99987,0.99962,0.99987,0.99995,1,1,0.99736,0.98072
27783,0.99947,0.93316,0.95114,0.9336,0.93031,0.89733,0.95838,0.92756,0.9461,0.99548,0.98284,0.94075,0.85352,0.84159
6595,0.99969,0.99965,0.99964,0.99987,0.99997,0.999,0.99979,0.99962,0.99964,0.99968,1,0.98,0.99878,0.99263
42216,0.98321,0.9887,0.97747,0.96974,0.98524,0.98439,0.95859,0.97556,0.97621,0.96839,0.955,0.92352,0.96939,0.91959
19935,0.97974,0.97963,0.98359,0.96956,0.9645,0.93812,0.99864,0.96748,0.99242,1,0.98163,0.97255,0.93795,0.90396
37066,0.9718,0.94483,0.84776,0.95041,0.96041,0.94579,0.97268,0.95339,0.97561,0.94403,0.96245,0.94368,0.96404,0.85818
5500,0.97135,0.95647,0.95776,0.90037,0.91271,0.96385,0.92984,0.96686,0.92285,0.85161,0.99927,0.9087,0.96206,0.84317
46919,0.95301,0.94521,0.96292,0.91298,0.96858,0.95447,0.97438,0.93461,0.9339,1,0.98583,0.98105,0.9732,0.90797
39815,0.99953,0.9996,0.9993,0.99959,0.99956,0.99856,0.9996,0.99943,0.99997,0.99997,1,1,0.99951,0.9904
20100,0.99779,0.9987,0.99734,0.99831,0.99853,0.99729,0.99722,0.99757,0.99262,0.99859,0.99958,1,0.9886,0.9474
376,0.98276,0.99679,0.83334,0.99592,0.91575,0.96425,0.96422,0.98727,0.9457,0.99257,0.9899,0.84439,0.90845,0.82644
22714,0.98648,0.98369,0.97348,0.97619,0.88394,0.99508,0.99576,0.81372,0.98594,0.98478,1,1,0.99984,0.99917
10539,0.9992,0.99939,0.99852,0.99903,0.99699,0.99837,0.99854,0.99789,0.99642,0.99902,1,1,0.99367,0.96651
33618,0.92664,0.93487,0.97136,0.96625,0.98625,0.88704,0.99634,0.98421,0.94869,1,0.98745,0.84151,0.97332,0.79113
30879,0.98401,0.97798,0.98236,0.99298,0.98451,0.97379,0.98691,0.9873,0.98575,0.98471,0.98726,0.97665,0.98264,0.89855
34208,0.96053,0.94494,0.97795,0.9578,0.96475,0.95511,0.98106,0.95345,0.96565,0.99411,0.97272,0.96058,0.96845,0.91105
6541,0.98681,0.98617,0.99149,0.98468,0.99758,0.98028,0.9942,0.98743,0.99449,0.99118,0.97004,0.96641,0.97496,0.89178
15595,0.99806,0.99096,0.99672,0.99585,0.94378,0.9934,0.99273,0.98966,0.99425,0.99957,0.96276,0.97,0.96125,0.95335
39341,0.99696,0.99733,0.99479,0.99739,0.99884,0.98694,0.99886,0.98673,0.99688,0.99863,0.99961,0.99338,0.97677,0.87308
10197,0.95048,0.97304,0.97981,0.99111,0.9872,0.9604,0.99163,0.97179,0.90754,0.98747,0.97695,0.98958,0.89644,0.91528
45018,0.99592,0.99751,0.99741,0.9993,0.99768,0.99407,0.99878,0.99704,0.99994,0.99944,1,1,0.99562,0.9711
36739,0.99852,0.99499,0.99571,0.99947,0.98702,0.98158,0.99859,0.99317,0.9998,1,0.98,0.96,0.95464,0.85195
42003,0.91417,0.96265,0.85663,0.9779,0.91271,0.90178,0.95628,0.93674,0.93014,0.99217,0.98686,0.9553,0.97821,0.83412
30924,0.99135,0.99537,0.99835,0.98439,0.97873,0.98513,0.99789,0.98453,0.98574,0.99684,1,0.98,0.98926,0.91422
32306,0.99463,0.99786,0.99669,0.99928,0.99725,0.98474,0.99479,0.98048,0.99619,0.99721,1,0.9,0.88083,0.79863
37582,0.98109,0.99401,0.82663,0.99495,0.94828,0.98765,0.97112,0.97775,0.97916,0.99224,0.99035,0.72847,0.96726,0.89394
26689,0.98288,0.9888,0.98045,0.99734,0.9352,0.96038,0.96815,0.9891,0.95841,1,0.99429,0.98049,0.88781,0.93374
44606,0.99699,0.9997,0.99958,0.99923,0.9995,0.99398,0.99883,0.99573,0.99706,0.99969,1,0.99,0.99948,0.99694
2233,0.96028,0.9666,0.99739,0.99826,0.94285,0.93818,0.99222,0.95433,0.96787,0.97569,0.98533,0.95962,0.80113,0.79728
47934,0.99442,0.98977,0.98955,0.99743,0.96107,0.98851,0.96644,0.98387,0.99717,0.99802,0.99882,0.99056,0.86165,0.83821
17482,0.94058,0.97662,0.97197,0.9783,0.96342,0.93197,0.99017,0.9196,0.98136,0.99183,0.9864,0.97164,0.95125,0.78642
41920,0.9878,0.98508,0.98457,0.9999,0.99753,0.94958,0.99443,0.98662,0.99604,1,0.99795,0.99793,0.95357,0.90962
26760,0.97378,0.96311,0.98352,0.99338,0.95649,0.94943,0.95687,0.9746,0.98807,0.96918,0.99914,0.99291,0.91247,0.77626
33862,0.96707,0.97951,0.96859,0.97525,0.97741,0.96592,0.97292,0.96644,0.97668,0.99512,0.96533,0.96554,0.9823,0.87632
11112,0.92185,0.92829,0.9215,0.95388,0.87897,0.90037,0.90893,0.93017,0.93196,0.97075,0.97696,0.9391,0.87941,0.86065
33432,0.98597,0.99487,0.69979,0.99042,0.9647,0.96926,0.97253,0.96217,0.98255,0.99291,0.99333,0.98656,0.98811,0.89529
32083,0.92193,0.87313,0.87809,0.75371,0.90577,0.92469,0.8918,0.89389,0.96273,0.85692,0.98335,0.85095,0.89608,0.79349
9411,0.99306,0.99493,0.98865,0.99261,0.97774,0.98615,0.99858,0.98634,0.99466,0.96466,0.98595,0.88017,0.98354,0.94131
5483,0.99371,0.99711,0.99658,0.99765,0.99363,0.99157,0.9977,0.99346,0.9928,0.99992,0.99922,0.99864,0.99571,0.96354
16749,0.99625,0.99741,0.9998,0.98953,0.99729,0.9914,0.99809,0.99282,0.99028,0.99973,1,0.92,0.9631,0.86561
4263,0.94159,0.9577,0.93547,0.99084,0.90785,0.90922,0.94577,0.95207,0.94964,1,0.98164,0.95724,0.97999,0.84179
42480,0.92891,0.95853,0.97204,0.99625,0.98905,0.92334,0.98848,0.95463,0.98258,0.99369,0.98879,0.97431,0.96702,0.78391
13447,0.99881,0.99948,0.99906,0.99854,0.99951,0.997,0.99978,0.99838,0.99948,0.99891,1,1,0.99838,0.96975
47819,0.97537,0.97325,0.99051,0.9529,0.91939,0.98181,0.99108,0.97101,0.96128,1,0.99149,0.97977,0.93693,0.77686
46664,0.95891,0.98976,0.99031,0.97977,0.96405,0.9327,0.9811,0.95081,0.97742,0.99095,1,0.91659,0.8512,0.77734
24464,0.94637,0.93757,0.9575,0.92961,0.93458,0.88585,0.97741,0.93355,0.95719,0.97168,0.9777,0.9108,0.85246,0.868
4655,0.98614,0.99664,0.98543,0.99869,0.9996,0.98239,0.99153,0.98265,0.99641,0.96172,0.92862,0.90849,0.94431,0.93448
2132,0.98906,0.97808,0.98132,0.99276,0.97259,0.95307,0.996,0.98674,0.97554,1,0.99376,0.98769,0.89833,0.90963
23436,0.9956,0.99112,0.99647,0.9972,0.94557,0.98958,0.96387,0.99155,0.99311,0.99985,1,1,0.99263,0.9935
41791,0.9973,0.99759,0.99188,0.99781,0.98588,0.9812,0.99838,0.98376,0.98634,1,1,0.99105,0.98339,0.97923
5812,0.98437,0.95925,0.98501,0.98295,0.99605,0.91159,0.98401,0.94513,0.93846,0.9778,0.99437,0.91375,0.88435,0.77978
18437,0.98575,0.99059,0.98739,0.99402,0.99722,0.9708,0.98172,0.98,0.95772,0.99453,0.99567,0.98608,0.92131,0.9394
34102,0.87836,0.91437,0.96061,0.99381,0.92328,0.88963,0.9661,0.91969,0.94559,0.98163,0.99689,0.82311,0.9681,0.78662
30455,0.99903,0.99995,0.99963,0.99977,0.99925,0.99979,0.9989,0.99976,0.99996,0.99498,1,1,0.98668,0.94556
22661,0.99183,0.97267,0.99179,0.99949,0.97406,0.98106,0.99461,0.99228,0.99785,0.96504,0.96,0.88829,0.87286,0.86713
17581,0.99266,0.979,0.98253,0.98396,0.99401,0.9829,0.95293,0.99144,0.97666,0.97894,0.98,0.92111,0.96767,0.90195
47173,0.98412,0.99145,0.98858,0.98996,0.98749,0.98814,0.98768,0.99375,0.98068,0.99697,0.99861,0.99944,0.98852,0.95133
23948,0.99163,0.99657,0.99682,0.99199,0.9965,0.99551,0.98396,0.99653,0.99485,0.97244,1,0.93333,0.99364,0.96996
40534,0.98394,0.9224,0.93045,0.95255,0.92426,0.88465,0.96553,0.94035,0.84639,0.9627,0.99872,0.96551,0.84291,0.85571
5701,0.99525,0.99699,0.99329,0.99645,0.99539,0.99209,0.99328,0.99261,0.97878,0.99554,1,0.99818,0.98966,0.94556
18415,0.99076,0.98289,0.97995,0.99952,0.98811,0.94354,0.99805,0.99202,0.98539,1,1,0.97712,0.95036,0.79364
38095,0.98051,0.97436,0.97097,0.98798,0.9968,0.97681,0.98082,0.97417,0.99407,0.98899,0.99317,0.98871,0.98892,0.88441
42837,0.94085,0.9012,0.97717,0.98293,0.94596,0.94724,0.95272,0.9215,0.99158,0.99948,0.99143,0.89833,0.94412,0.93083
48194,0.99954,0.9997,0.99927,0.99986,0.9999,0.99903,0.9996,0.99963,0.99983,0.9999,1,1,0.9991,0.9876
22279,0.96094,0.97214,0.97062,0.97465,0.96486,0.96657,0.95278,0.97025,0.95894,0.94224,0.99598,0.96529,0.97802,0.86677
28705,0.99699,0.99788,0.99181,0.99914,0.99738,0.99636,0.9906,0.99892,0.99602,0.99975,0.99625,0.9535,0.99972,0.9949
35941,0.93279,0.93154,0.91195,0.97318,0.9199,0.87348,0.93227,0.92347,0.90471,1,0.97046,0.91329,0.98993,0.88233
39486,0.98872,0.98919,0.98286,0.99818,0.99155,0.97313,0.99532,0.98573,0.9966,0.99775,1,0.97218,0.96845,0.9432
47304,0.99921,0.99935,0.99942,0.99974,0.99581,0.99888,0.99995,0.9993,0.99916,0.99947,1,1,0.99905,0.97465
4336,0.99308,0.99343,0.99582,0.99894,0.99748,0.98454,0.99923,0.99184,0.99793,0.99871,0.99962,0.97971,0.98558,0.87853
31334,0.95476,0.95237,0.93637,0.99128,0.97989,0.92688,0.9847,0.95846,0.94589,1,0.99195,0.9669,0.97262,0.89338
48371,0.99596,0.99821,0.99745,0.98899,0.99388,0.99729,0.99602,0.99845,0.99708,1,1,0.96,0.99999,1
41638,0.99959,0.99943,0.99945,0.99983,0.99837,0.99875,0.99946,0.99881,0.99855,0.99959,1,1,0.99619,0.97613
28930,0.96775,0.98018,0.97885,0.99949,0.96196,0.94988,0.98421,0.97354,0.98277,0.98634,0.99667,0.99364,0.98612,0.91806
35240,0.94938,0.9381,0.96183,0.93887,0.99193,0.89415,0.99141,0.9409,0.89992,1,0.98525,0.96235,0.87549,0.89019
19839,0.99698,0.99724,0.99653,0.99788,0.99678,0.99727,0.99855,0.99809,0.99744,0.99997,1,1,0.94547,0.86956
43340,0.99637,0.97691,0.98964,0.98523,0.96213,0.95983,0.99709,0.95759,0.95494,1,1,0.99122,0.97257,0.92865
44017,0.95977,0.96444,0.98346,0.89881,0.94423,0.9835,0.94485,0.96828,0.95237,0.99334,0.98667,0.98669,0.98079,0.9005
7283,0.99946,0.99943,0.99964,0.9999,0.9999,0.9991,0.9998,0.99953,0.99971,0.9996,0.99995,1,0.99967,0.98258
29978,0.9848,0.99067,0.9917,0.99486,0.99512,0.98629,0.9946,0.98722,0.99719,0.99121,0.99898,0.98155,0.98662,0.90466
22932,0.98823,0.9913,0.98959,0.99594,0.99131,0.98829,0.99483,0.98882,0.98744,0.999,0.99498,0.99727,0.98776,0.89844
44013,0.9896,0.99233,0.99315,0.99222,0.99348,0.97906,0.97551,0.97523,0.99584,0.99318,0.95569,0.91543,0.6272,0.81646
31884,0.84184,0.75465,0.87048,0.90771,0.89091,0.89728,0.89139,0.8916,0.93402,0.91289,0.932,0.80245,0.87587,0.79244
26840,0.99683,0.99748,0.99641,0.99355,0.99736,0.99587,0.98977,0.99548,0.99948,0.9983,0.98,1,0.99841,0.98986
14089,0.99308,0.98123,0.98901,0.98588,0.97559,0.9649,0.98751,0.91878,0.93577,0.99624,0.96436,0.99569,0.9245,0.92113
31596,0.99835,0.99708,0.99924,0.99926,0.99293,0.99178,0.99851,0.9936,0.99319,0.99683,0.98,0.99994,0.99128,0.97714
6610,0.91678,0.87137,0.9109,0.98877,0.80611,0.83236,0.92449,0.90011,0.89165,0.99712,0.97146,0.94096,0.91177,0.79264
45742,0.97961,0.97997,0.96567,0.99958,0.90498,0.90831,0.99467,0.97806,0.87043,1,0.99309,0.99966,0.96759,0.78971
48642,0.8263,0.87198,0.91749,0.93556,0.89723,0.86071,0.86402,0.91465,0.9559,0.87347,0.99828,0.88876,0.86218,0.77647
37672,0.995,0.99364,0.99488,0.99564,0.99869,0.9898,0.99616,0.99423,0.99235,0.99801,0.99936,0.99832,0.98757,0.94269
29970,0.98389,0.98875,0.97213,0.99124,0.99622,0.96495,0.99747,0.92631,0.99815,0.99639,0.97789,0.8,0.57819,0.78779
16313,0.97321,0.93867,0.92222,0.93054,0.98332,0.90471,0.92024,0.96193,0.98927,0.95622,0.89804,0.83872,0.82277,0.80078
9301,0.93046,0.9141,0.91667,0.92892,0.92548,0.92562,0.93473,0.91415,0.91934,0.99371,0.99091,0.96323,0.93267,0.78554
10246,0.99299,0.99476,0.98789,0.99301,0.99047,0.9859,0.9982,0.98504,0.97735,0.99771,0.99708,0.99372,0.98258,0.93847
11907,0.98264,0.9825,0.98714,0.98613,0.9897,0.98954,0.98926,0.98219,0.99757,0.99426,0.98141,0.99395,0.99163,0.93192
42671,0.99952,0.99944,0.99941,0.99984,0.99676,0.99877,0.99802,0.99894,0.9994,0.99932,1,1,0.99602,0.97884
48828,0.99278,0.98943,0.98191,0.99618,0.99838,0.95035,0.99871,0.9929,0.9954,1,1,0.99612,0.97004,0.89148
18160,0.9807,0.9748,0.97368,0.9912,0.97334,0.96993,0.97226,0.97143,0.95132,0.99974,0.95768,0.99788,0.95127,0.84962
42364,0.99452,0.99889,0.99345,0.99629,0.98891,0.99529,0.99909,0.99542,0.9972,1,0.98,0.88,0.99999,1
18143,0.99808,0.99292,0.99778,0.98526,0.96822,0.98916,0.99022,0.97594,0.98693,1,0.98,0.95994,0.99891,0.91563
45425,0.99776,0.99565,0.99336,0.99989,0.98679,0.99158,0.99436,0.99941,0.99549,0.99887,1,1,0.99428,0.81428
985,0.9979,0.99904,0.99861,0.99932,0.99951,0.99758,0.99978,0.99691,0.9976,0.99905,0.99936,0.99754,0.96243,0.86177
27037,0.99966,0.99976,0.99982,0.99925,0.9998,0.999,0.99948,0.99962,0.99995,0.99981,1,1,0.99855,0.97683
29316,0.95091,0.92477,0.94401,0.98331,0.894,0.88556,0.96979,0.91745,0.91715,1,0.98328,0.98631,0.94772,0.87469
1399,0.96684,0.93258,0.95004,0.97193,0.9396,0.94133,0.98795,0.94194,0.96452,1,0.98227,0.93852,0.99806,0.91599
11332,0.99952,0.99972,0.99905,0.99991,0.99917,0.99903,0.99955,0.99962,0.99893,0.99929,0.99333,1,0.99781,0.97841
40983,0.99901,0.99943,0.99848,0.99865,0.99923,0.99816,0.99814,0.99809,0.99993,0.99838,1,0.98,0.99598,0.9585
17372,0.96709,0.97664,0.93835,0.95543,0.96475,0.94325,0.9619,0.95877,0.92712,0.96648,0.9739,0.91584,0.85452,0.83254
28398,0.99602,0.99881,0.99313,0.99523,0.98426,0.99335,0.99505,0.98988,0.97908,0.99101,0.99667,1,0.96234,0.88806
2586,0.93143,0.88991,0.98952,0.90359,0.94831,0.92684,0.91069,0.93423,0.84657,0.99325,0.99607,0.92378,0.7263,0.84739
3514,0.99158,0.98977,0.99426,0.98758,0.9968,0.98483,0.99485,0.98703,0.99197,0.99558,0.99792,0.99687,0.9195,0.89399
45084,0.9102,0.93324,0.89038,0.89745,0.90935,0.86247,0.89315,0.86556,0.84381,0.9801,0.96951,0.8813,0.95513,0.88268
33263,0.9125,0.89314,0.89618,0.90119,0.9017,0.86835,0.88612,0.88562,0.82321,0.97156,0.97411,0.97624,0.95554,0.88901
44947,0.98194,0.98883,0.98683,0.98075,0.96613,0.98484,0.98189,0.9886,0.98738,0.96009,0.99069,0.83007,0.97793,0.91364
32123,0.99968,0.99977,0.99973,0.99994,0.99985,0.99924,0.99987,0.99968,0.99997,0.99996,1,1,0.99759,0.98263
8453,0.99261,0.99621,0.99471,0.99556,0.99475,0.98911,0.99013,0.99262,0.99309,0.99962,0.99516,0.99691,0.98854,0.95246
40336,0.95001,0.94261,0.90698,0.95664,0.94413,0.97297,0.92362,0.98692,0.94655,0.95808,1,0.99745,0.91965,0.8276
24924,0.92961,0.94457,0.91282,0.96652,0.9438,0.903,0.93725,0.93111,0.8367,0.99439,0.97698,0.90941,0.85928,0.8624
28492,0.99935,0.99958,0.99921,0.99952,0.99871,0.99856,0.99858,0.99903,0.9959,0.99949,1,1,0.99863,0.98257
4782,0.99951,0.9999,0.99407,0.99868,0.99907,0.99801,0.99921,0.99875,0.99896,0.99999,1,1,1,1
28165,0.98143,0.98993,0.98278,0.9778,0.93162,0.97901,0.98686,0.97169,0.93429,0.9911,0.958,0.84513,0.9925,0.93627
1877,0.98836,0.99475,0.99083,0.99178,0.98452,0.9923,0.99229,0.98803,0.98944,0.99492,0.99848,0.99671,0.99592,0.96575
28,0.96998,0.94645,0.94912,0.96581,0.95247,0.92479,0.95229,0.93964,0.97918,1,0.98759,0.99035,0.96765,0.881
47099,0.95883,0.96968,0.96143,0.95144,0.96001,0.94891,0.95638,0.95974,0.95395,0.92214,0.92531,0.82611,0.96382,0.84704
42473,0.99993,0.942,0.98987,0.95292,0.94617,0.92923,0.9878,0.95377,0.97638,0.96073,0.99928,0.91943,0.97956,0.89459
40074,0.99755,0.99708,0.99699,0.99862,0.9939,0.994,0.9982,0.98723,0.9974,0.99955,0.98,0.9825,0.9578,0.85041
36162,0.99967,0.99977,0.99974,0.99998,0.99999,0.99923,0.99995,0.99977,0.99969,0.99984,1,1,0.99913,0.99025
44177,0.99865,0.96464,0.9613,0.9938,0.96246,0.95,0.98661,0.94444,0.97351,0.99376,0.95076,0.98203,0.90509,0.907
28067,0.9967,0.99907,0.99936,0.99887,0.9993,0.99747,0.99964,0.99777,0.99939,0.99838,0.99995,1,0.99795,0.97291
39298,0.91059,0.90188,0.96736,0.99567,0.89504,0.86771,0.94567,0.91682,0.73258,1,0.99023,0.9297,0.94262,0.84997
14943,0.97398,0.98484,0.89239,0.99977,0.95658,0.95812,0.99941,0.93444,0.98363,0.99911,0.99667,0.99107,0.84558,0.92508
39038,0.98841,0.99873,0.97516,0.99822,0.99941,0.99837,0.99899,0.98821,0.99475,1,1,0.98,0.94801,0.9695
25864,0.99815,0.99954,0.99946,0.99619,0.99704,0.99769,0.99815,0.99985,0.99934,0.99846,0.98,1,0.98668,0.94762
322,0.95711,0.95474,0.95603,0.99866,0.93766,0.91753,0.98855,0.95279,0.94039,1,0.98191,0.9913,0.96246,0.90625
47159,0.95612,0.97053,0.97121,0.95778,0.97881,0.9673,0.96875,0.97965,0.95037,0.96165,0.98268,0.96931,0.92312,0.83917
20536,0.94699,0.89586,0.96482,0.90904,0.96678,0.88398,0.96042,0.91947,0.98738,0.99069,0.97512,0.93036,0.86692,0.88428
42467,0.95324,0.93824,0.99529,0.98537,0.99856,0.95602,0.99687,0.94676,0.98526,1,0.968,0.90189,0.93433,0.7779
14407,0.97172,0.93734,0.97997,0.93128,0.98787,0.9642,0.97046,0.96542,0.94727,0.98159,0.95,0.98269,0.98546,0.91246
34316,0.97365,0.9918,0.99728,0.99885,0.99368,0.98828,0.99116,0.98344,0.99664,0.98727,1,0.96279,0.90546,0.91807
271,0.9761,0.96607,0.98851,0.94693,0.96119,0.94552,0.9786,0.94889,0.94419,1,0.99171,0.96525,0.97115,0.93805
39870,0.76011,0.83269,0.78205,0.60175,0.74396,0.84067,0.72146,0.84406,0.74756,0.81087,0.82149,0.59571,0.84639,0.7767
7167,0.99655,0.9994,0.99806,0.99938,0.99409,0.99559,0.99733,0.9945,0.99805,0.99281,1,0.98022,0.99721,0.96734
34358,0.99593,0.998,0.9987,0.9987,0.99537,0.99506,0.99904,0.99343,0.99893,0.99968,0.99976,0.97697,0.98912,0.96731
1984,0.98419,0.98778,0.98722,0.99798,0.98038,0.97324,0.99348,0.97457,0.92357,0.99859,0.9925,0.99815,0.96227,0.95913
25991,0.99392,0.99119,0.97931,0.98631,0.99727,0.98421,0.99662,0.97797,0.99435,0.97426,0.99512,0.97669,0.97522,0.92835
8944,0.90219,0.97206,0.82581,0.94825,0.88141,0.96727,0.95868,0.93252,0.98369,1,0.97854,0.79671,0.88123,0.91275
3735,0.99578,0.99859,0.9973,0.99622,0.98866,0.99633,0.99917,0.99732,0.99048,0.9999,1,0.99987,0.98771,0.9527
48456,0.91067,0.95808,0.95177,0.93318,0.7686,0.96625,0.93179,0.88882,0.90392,0.91565,0.93611,0.98935,0.96238,0.85133
24808,0.99957,0.99982,0.9996,0.99958,0.99964,0.9993,0.99964,0.99877,0.99937,0.99941,0.99958,1,0.97287,0.87548
42484,0.96028,0.97107,0.99293,0.94822,0.97136,0.94956,0.97502,0.9442,0.92989,0.9954,0.98917,1,0.96337,0.91716
38413,0.97764,0.96321,0.9696,0.89879,0.96888,0.93073,0.9688,0.96165,0.9681,0.97812,1,0.94882,0.91434,0.89566
34221,0.99602,0.9409,0.99543,0.98705,0.98788,0.91807,0.9882,0.93373,0.84221,1,0.98093,0.92621,0.91936,0.8987
33983,0.91642,0.94087,0.92824,0.88608,0.93156,0.93537,0.99716,0.92507,0.98979,1,1,0.93508,0.94323,0.78459
27455,0.96545,0.94263,0.97429,0.9633,0.96782,0.9686,0.96467,0.97151,0.96485,0.95523,0.99361,0.92093,0.93626,0.82281
15240,0.9982,0.99864,0.99525,0.99949,0.99871,0.98726,0.99998,0.98953,0.99874,1,1,0.99135,0.99701,0.91647
43794,0.9798,0.98421,0.97242,0.98884,0.98461,0.97636,0.95754,0.97273,0.98455,0.96983,0.98,0.95333,0.99892,0.98836
45788,0.99962,0.99971,0.9997,0.99977,0.99983,0.9993,0.99952,0.99995,0.99993,0.99958,1,1,0.99908,0.99018
