ID,SE_1,GBM_1,XRT_1,DRF_1,DL_1,GLM_1,SE_2,GBM_2,XRT_2,DRF_2,DL_2,GLM_2,SE_3,GBM_3,DL_3,XRT_3,DRF_3,GLM_3,SE_4,GBM_4,XRT_4,DRF_4,DL_4,GLM_4
42465,0.99973,0.99954,1,1,0.99993,0.99344,0.99985,0.9997,1,1,0.99971,0.98421,0.99948,0.99974,0.99863,1,0.99996,0.9811,0.99968,0.99913,1,0.99983,0.99796,0.97303
37169,0.96323,0.91431,0.95444,0.99464,0.96408,0.78242,0.93453,0.9048,0.99733,0.89221,0.85792,0.88647,0.95255,0.98745,0.65359,0.93777,0.78942,0.86431,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
20788,0.93844,0.94361,0.96801,0.98031,0.8363,0.84518,0.93941,0.92163,0.99197,0.93838,0.77053,0.86857,0.91046,0.88469,0.69392,0.9391,0.79055,0.84737,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
28561,0.99923,0.99833,1,1,0.99994,0.98012,0.99875,0.99906,0.98958,0.9575,0.99868,0.98243,0.99828,0.99916,0.99677,1,0.99864,0.97653,0.9938,0.99856,0.99162,0.98553,0.99253,0.95525
9199,0.96868,0.95009,0.94501,0.93188,0.96855,0.80581,0.9405,0.88438,0.98658,0.8936,0.78992,0.89407,0.93238,0.95425,0.66236,0.95143,0.84583,0.87724,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
16739,0.9738,0.95895,0.99533,0.98261,0.97333,0.91097,0.95761,0.88305,0.98438,0.97333,0.87887,0.87395,0.98506,0.9891,0.95949,0.98367,0.98254,0.86081,0.97811,0.98285,1,0.78753,0.92437,0.85694
41961,0.99746,0.99183,0.94,0.77919,0.81639,0.78078,0.9953,0.98972,0.96528,0.84667,0.99935,0.86636,0.93779,0.94442,0.73014,0.91885,0.73794,0.93773,0.95382,0.9561,0.90853,0.85048,0.97861,0.9494
11379,0.97464,0.97367,0.99737,0.95963,0.95364,0.88459,0.96674,0.97133,0.99202,0.99692,0.98107,0.94059,0.98531,0.98271,0.96675,0.99349,0.99864,0.92428,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
15022,0.90344,0.91593,0.99938,0.91474,0.81471,0.83413,0.92391,0.89463,0.97917,0.89411,0.86503,0.89697,0.92113,0.95124,0.566,0.93241,0.7429,0.87093,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
5765,0.99919,0.99935,1,1,0.99281,0.99698,0.99906,0.99784,1,1,0.99815,0.9928,0.90701,0.9138,0.59979,0.93485,0.8572,0.82895,0.97811,0.98285,1,0.78753,0.92437,0.85694
26923,0.99919,0.9992,1,1,0.99912,0.96253,0.9993,0.99913,1,0.99977,0.99901,0.96727,0.99904,0.99963,0.99452,1,0.99991,0.96069,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
7529,0.9303,0.93694,0.9848,0.88738,0.78155,0.77902,0.92289,0.88935,0.98406,0.97477,0.92744,0.84568,0.90659,0.90516,0.73738,0.95761,0.78777,0.83106,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
36290,0.99758,0.99832,1,1,0.85906,0.77937,0.99558,0.99272,1,0.95441,0.96887,0.83026,0.97123,0.97922,0.88062,0.97091,0.88439,0.85231,0.98325,0.92956,0.97779,0.90319,0.91361,0.9179
23594,0.99639,0.99224,1,0.99861,0.96443,0.86924,0.99428,0.98795,0.99846,0.9991,0.99465,0.93139,0.98621,0.99424,0.97593,0.94063,0.92297,0.91627,0.98647,0.98476,0.98487,0.97624,0.99541,0.90924
16791,0.98254,0.97617,0.95397,0.84569,0.91509,0.80746,0.98855,0.98218,0.95833,0.945,0.99143,0.86167,0.94729,0.9496,0.97329,0.98934,0.8661,0.904,0.96785,0.96562,0.97049,0.94057,0.99592,0.9473
40121,0.99418,0.99147,0.996,0.98,0.99856,0.9771,0.98709,0.99035,0.97396,0.92,0.99864,0.96344,0.97605,0.96951,0.98505,0.9844,0.88946,0.95265,0.99853,0.99565,0.98033,0.95586,0.98068,0.92335
33472,0.9977,0.99637,1,0.99333,0.99723,0.96957,0.99924,0.99726,1,0.99723,0.97811,0.91697,0.98443,0.99153,0.95437,0.99789,0.96358,0.90238,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
24463,0.92495,0.94014,0.96321,0.92903,0.93557,0.83633,0.93888,0.8531,0.99519,0.98459,0.91975,0.83533,0.91372,0.9238,0.78079,0.97177,0.77941,0.82815,0.98702,0.99281,1,0.81527,0.94332,0.85409
31610,0.99974,0.9996,1,1,0.99994,0.9827,0.99988,0.99979,1,1,0.99961,0.97643,0.99958,0.99974,0.9968,1,0.99996,0.97163,0.9972,0.99721,0.99766,0.99363,0.99833,0.96214
48446,0.98404,0.97916,0.99914,0.98766,0.99717,0.94686,0.96506,0.97005,0.99414,0.96519,0.99335,0.95773,0.98338,0.98096,0.96015,0.99716,0.99795,0.94362,0.99353,0.99649,0.99753,0.99186,0.99347,0.96401
10726,0.99536,0.99348,1,1,0.99948,0.97848,0.99481,0.99586,1,1,0.99886,0.9725,0.99613,0.99914,0.9921,0.99941,0.99727,0.96349,0.99343,0.98632,1,0.99963,0.99069,0.96055
21459,0.98561,0.99002,0.90714,0.97296,0.99224,0.89844,0.99322,0.98707,0.99943,0.98737,0.95507,0.8817,0.98314,0.9849,0.95182,0.97425,0.8982,0.87003,0.96835,0.96523,0.99399,0.98006,0.94959,0.87165
6253,0.92528,0.95061,0.98415,0.98547,0.97067,0.80142,0.97729,0.97003,0.99519,0.95511,0.9241,0.83126,0.93093,0.94162,0.88319,0.95283,0.89528,0.82892,0.99803,0.99278,1,0.84492,0.95611,0.85302
46364,0.96026,0.9502,0.97097,0.98294,0.96607,0.88166,0.90383,0.89691,0.91225,0.80277,0.94456,0.88363,0.87715,0.91715,0.94835,0.75405,0.47812,0.86532,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
40945,0.99962,0.99934,1,1,0.99974,0.97649,0.99977,0.99966,1,1,0.99942,0.97208,0.99948,0.99968,0.99575,1,0.99996,0.96554,0.99642,0.99691,0.99526,0.99062,0.99782,0.95662
48773,0.96192,0.94534,0.98073,0.98349,0.97803,0.88928,0.93929,0.94644,0.85569,0.78621,0.98385,0.88115,0.96554,0.93515,0.90503,0.97568,0.79984,0.86338,0.96422,0.99265,0.71897,0.49263,0.97605,0.87802
1699,0.99819,0.99687,1,1,0.99916,0.99434,0.99853,0.99694,1,1,0.99301,0.98502,0.91046,0.88469,0.69392,0.9391,0.79055,0.84737,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
18078,0.99995,0.97537,0.96808,0.95303,0.8789,0.87587,0.99097,0.98353,0.99819,0.976,0.98979,0.93625,0.98484,0.97024,0.9424,0.99022,0.99353,0.92062,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
44610,0.98584,0.98588,0.988,0.96639,0.9232,0.86287,0.98885,0.9714,0.96553,0.95,0.89261,0.93434,0.9852,0.98359,0.93095,0.99714,0.99973,0.92183,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
366,0.91851,0.91575,0.98833,0.98007,0.98882,0.80584,0.87722,0.8669,0.98658,0.92009,0.94691,0.83262,0.94793,0.96637,0.88911,0.94623,0.9067,0.82827,0.99803,0.99278,1,0.84492,0.95611,0.85302
48148,0.99976,0.99954,1,1,0.99995,0.99685,0.99991,0.99992,1,1,1,0.9883,0.99958,0.99997,0.99874,1,1,0.98609,0.99866,0.99785,0.99884,0.9995,0.99855,0.9688
27188,0.99023,0.98058,0.98101,0.99615,0.97528,0.95919,0.9874,0.98276,0.99479,0.92444,0.98167,0.93556,0.99196,0.97947,0.97049,0.98492,0.98553,0.92631,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
23351,0.99791,0.99781,0.99967,0.97105,0.99975,0.99664,0.99775,0.99658,0.9929,0.99366,0.9895,0.94381,0.98973,0.99005,0.97673,0.99879,0.98803,0.92757,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
46589,0.99424,0.98539,0.99532,0.98987,0.96454,0.86252,0.9973,0.9906,0.99143,0.96535,0.97058,0.89575,0.98928,0.97343,0.97681,0.90807,0.77551,0.87156,0.96809,0.9646,0.99012,0.96641,0.95494,0.89132
28771,0.99941,0.99902,1,1,0.99985,0.95509,0.99932,0.99886,1,1,0.99582,0.95754,0.99812,0.99979,0.98643,0.99851,0.99916,0.94605,0.99664,0.99808,0.99681,0.99557,0.99771,0.93928
45507,0.99953,0.99902,1,1,0.99996,0.99703,0.99897,0.99885,1,1,0.99988,0.98913,0.99955,0.99975,0.99957,1,0.99996,0.98835,0.99902,0.99715,1,0.99965,0.99799,0.98161
45143,0.9995,0.99901,1,1,0.99976,0.97995,0.99968,0.99971,1,1,0.9997,0.98572,0.99962,0.99974,0.99881,0.99977,0.99979,0.98184,0.99866,0.9995,0.99844,0.99666,0.99792,0.97528
43221,0.99808,0.99859,1,0.99978,0.99992,0.97556,0.9989,0.99853,1,1,0.99821,0.96288,0.99837,0.99914,0.99209,0.99976,0.9994,0.95586,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
23649,0.99203,0.95547,0.98876,0.96545,0.76389,0.93065,0.98373,0.98107,0.98646,0.9851,0.85121,0.94053,0.94998,0.89726,0.82272,0.95388,0.76602,0.92307,0.9899,0.99673,0.9241,0.78995,0.91593,0.9351
19047,0.99883,0.9985,1,0.99917,0.99958,0.96991,0.99867,0.99892,0.9986,0.99918,0.9979,0.96465,0.9979,0.9998,0.99036,0.99298,0.98643,0.95326,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
8709,0.97809,0.98494,1,0.94174,0.97223,0.98141,0.9758,0.99672,0.98718,0.96504,0.89778,0.9547,0.96646,0.95019,0.83311,0.94971,0.81172,0.93461,0.95382,0.9561,0.90853,0.85048,0.97861,0.9494
47716,0.98543,0.97425,0.97568,0.88284,0.79854,0.82164,0.97981,0.96824,0.97917,0.8134,0.90357,0.83024,0.90418,0.87778,0.70492,0.93547,0.77101,0.84571,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
33748,0.98645,0.98593,0.99333,0.98617,0.98643,0.96191,0.97602,0.96986,0.99875,0.98229,0.94023,0.93029,0.93991,0.94798,0.99617,0.96572,0.97094,0.90638,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
43225,0.99373,0.98881,0.97846,0.97718,0.98887,0.90728,0.99433,0.9943,0.98967,0.98863,0.9909,0.90794,0.98972,0.99408,0.95155,0.98755,0.9877,0.89111,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
18894,0.99952,0.99867,1,1,0.99991,0.97,0.99973,0.99934,1,1,0.99738,0.95626,0.99809,0.99893,0.98779,1,1,0.94538,0.98139,0.98288,0.97296,0.93673,0.99892,0.93157
14487,0.96121,0.959,0.99603,0.94084,0.97734,0.92034,0.96271,0.94954,0.97637,0.97302,0.88065,0.91063,0.97389,0.97186,0.82692,0.97942,0.9469,0.89037,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
46507,0.99823,0.99561,1,1,0.9957,0.94245,0.99595,0.99535,0.99846,0.98,0.99671,0.93736,0.99232,0.99428,0.97805,0.97238,0.90035,0.92674,0.96933,0.96726,0.97396,0.94187,0.97666,0.91806
34725,0.98786,0.99324,0.98768,0.99333,0.9838,0.853,0.96581,0.95596,0.98973,0.99163,0.95479,0.86644,0.97261,0.99045,0.7854,0.99748,0.96322,0.84298,0.97811,0.98285,1,0.78753,0.92437,0.85694
12465,0.98045,0.97304,0.99775,0.96755,0.91256,0.83632,0.94846,0.92256,0.99662,0.85434,0.85158,0.91071,0.98124,0.97248,0.76105,0.96508,0.89444,0.8949,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
46382,0.99686,0.985,0.95667,0.98,0.99354,0.94012,0.99303,0.99517,1,0.99646,0.93416,0.8682,0.94447,0.94223,0.88186,0.7724,0.60252,0.84866,0.9035,0.88021,0.95956,0.91488,0.9223,0.8531
12509,0.99808,0.9979,1,0.99941,0.99778,0.93302,0.99834,0.99848,0.99956,1,0.99415,0.95356,0.99566,0.99721,0.98402,0.99969,0.99895,0.93965,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
42073,0.81422,0.80725,0.99657,0.80914,0.92075,0.77767,0.84901,0.84098,0.83045,0.68885,0.94307,0.87173,0.83317,0.78971,0.95252,0.82547,0.69358,0.85659,0.92923,0.88319,0.99313,0.93994,0.95825,0.90427
8090,0.99232,0.98709,0.99966,0.99985,0.99391,0.9371,0.99415,0.99415,0.99714,0.99867,0.98852,0.94478,0.98965,0.99016,0.97577,0.98276,0.99228,0.92572,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
11283,0.99711,0.99566,1,0.99975,0.99891,0.96079,0.99717,0.99743,0.99272,0.9901,0.99211,0.95122,0.99425,0.99657,0.98196,0.98883,0.97905,0.93636,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
48272,0.9584,0.9534,0.92728,0.74252,0.96279,0.82724,0.94894,0.94533,0.94333,0.92603,0.91065,0.85792,0.82011,0.86428,0.90884,0.9468,0.7948,0.83919,0.90759,0.88651,0.95749,0.95207,0.93742,0.86261
46297,0.97583,0.96999,0.95098,0.91985,0.98377,0.89293,0.98806,0.98574,0.92998,0.87319,0.98762,0.90921,0.98218,0.99326,0.88009,0.99188,0.95011,0.89512,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
44622,0.97017,0.96652,0.96757,0.98607,0.95111,0.92243,0.96362,0.95132,0.98523,0.94297,0.9721,0.90929,0.98761,0.99622,0.87026,0.97719,0.90456,0.88939,0.95124,0.9768,1,0.78094,0.77764,0.87452
26040,0.90474,0.90408,0.9793,0.89826,0.83694,0.88556,0.89034,0.86349,0.98541,0.90801,0.90478,0.88261,0.90911,0.89845,0.63113,0.94307,0.80084,0.85646,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
3769,0.98902,0.97932,0.96918,0.97429,0.97752,0.84073,0.98971,0.98386,0.98549,0.926,0.83299,0.84392,0.9556,0.92786,0.95036,0.94131,0.87787,0.83135,0.96809,0.9646,0.99012,0.96641,0.95494,0.89132
41954,0.93873,0.96062,0.98521,0.99293,0.93106,0.77788,0.94226,0.904,0.99479,0.93376,0.90613,0.83477,0.96995,0.99838,0.89379,0.97126,0.92437,0.8282,0.99783,0.9875,1,0.87996,0.95938,0.85311
31849,0.98074,0.97908,0.99249,0.971,0.97721,0.92552,0.98425,0.97435,0.99861,0.98142,0.8701,0.90908,0.97389,0.97186,0.82692,0.97942,0.9469,0.89037,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
8834,0.95139,0.95226,0.96345,0.80543,0.96048,0.81223,0.96221,0.96218,0.92451,0.8858,0.98834,0.91812,0.98133,0.98036,0.97861,0.99464,0.97439,0.90258,0.96933,0.96726,0.97396,0.94187,0.97666,0.91806
43787,0.96893,0.97825,0.97092,0.98333,0.90789,0.81972,0.97019,0.97179,0.97493,0.85304,0.97331,0.90463,0.89604,0.87293,0.84794,0.9936,0.90483,0.8804,0.98457,0.97931,0.99392,0.98504,0.99394,0.9128
6863,0.99846,0.99595,0.94376,0.75685,0.99153,0.88023,0.99893,0.998,0.96315,0.89496,0.99691,0.9608,0.9997,0.99973,0.98937,0.9937,0.98289,0.95191,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
41453,0.93926,0.93561,0.98831,0.94897,0.91685,0.87194,0.9363,0.91278,0.99439,0.94398,0.88435,0.89591,0.92491,0.95124,0.58231,0.92886,0.77881,0.8688,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
30453,0.98182,0.97055,0.9931,0.91391,0.97504,0.78732,0.98863,0.93475,0.99387,0.91371,0.84241,0.8755,0.9511,0.97916,0.58268,0.94048,0.86999,0.85287,0.97698,0.99777,1,0.75427,0.83934,0.86739
32395,0.9757,0.97284,0.99571,0.99992,0.92838,0.9581,0.93158,0.91014,0.99274,0.91234,0.95929,0.85775,0.91659,0.90349,0.73397,0.95839,0.83274,0.83585,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
45251,0.98636,0.95743,0.91631,0.86354,0.54071,0.81216,0.99924,0.99597,0.97122,0.80257,0.87579,0.93595,0.93306,0.94866,0.73841,0.89307,0.83724,0.91709,0.9899,0.99673,0.9241,0.78995,0.91593,0.9351
11697,0.99899,0.99897,0.998,1,0.9999,0.98036,0.99942,0.99916,1,1,0.99964,0.97827,0.99938,0.99974,0.99753,1,0.99996,0.97526,0.99973,0.99939,1,0.99983,0.99813,0.96706
33805,0.99971,0.97318,1,0.93133,0.98053,0.84714,0.98405,0.9357,1,0.89238,0.97046,0.91208,0.97431,0.94834,0.97295,0.98936,0.93969,0.89635,0.96809,0.9646,0.99012,0.96641,0.95494,0.89132
3478,0.99586,0.99154,0.99825,0.99835,0.98643,0.91054,0.99576,0.99572,1,0.99764,0.97805,0.90296,0.99116,0.99587,0.93071,0.99803,0.99906,0.88613,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
30240,0.99465,0.99488,1,0.99722,0.99757,0.95644,0.99424,0.98938,0.99702,0.99526,0.99881,0.95098,0.99526,0.99134,0.9865,0.99574,0.98178,0.93614,0.96717,0.97906,0.85802,0.65546,0.99486,0.92901
6561,0.99722,0.99801,1,1,0.99954,0.99253,0.9967,0.99571,1,0.98,0.99681,0.94394,0.98508,0.99892,0.78956,0.96099,0.97924,0.91986,0.99341,0.98823,1,1,0.99614,0.97449
46914,0.99959,0.99939,1,1,0.99996,0.98774,0.9997,0.9995,1,1,0.99925,0.96872,0.99904,0.99963,0.99452,1,0.99991,0.96069,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
36036,0.97288,0.96246,0.99208,0.98688,0.99468,0.93045,0.96702,0.95165,0.93403,0.91972,0.98537,0.93374,0.97807,0.96724,0.88746,0.98316,0.9752,0.9147,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
13412,0.99225,0.99348,0.99835,0.99974,0.99116,0.88516,0.99493,0.99426,0.99703,0.99932,0.99643,0.94509,0.99065,0.99609,0.9809,0.98778,0.97822,0.93466,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
41805,0.96913,0.9703,0.98908,0.93986,0.99531,0.94573,0.96131,0.95408,0.91589,0.90201,0.9958,0.95191,0.96716,0.97414,0.96054,0.99417,0.97214,0.93553,0.94049,0.92674,0.9716,0.92892,0.96709,0.9399
25273,0.99928,0.99874,1,1,0.99983,0.98423,0.99952,0.99947,1,1,0.99978,0.98733,0.99933,0.99986,0.998,1,0.99955,0.98297,0.99988,0.9997,1,0.99983,0.998,0.97143
35318,0.91021,0.92307,0.90373,0.77453,0.91961,0.84999,0.92853,0.93223,0.88315,0.80409,0.97298,0.9275,0.97429,0.98594,0.92119,0.97185,0.98319,0.90998,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
18921,0.99241,0.98288,0.96669,0.99684,0.99805,0.96789,0.98284,0.96863,0.98438,0.97064,0.96465,0.93054,0.98662,0.99901,0.8984,0.99022,0.98159,0.91184,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
33013,0.9486,0.94811,0.97598,0.96236,0.93273,0.78406,0.99155,0.98604,0.99264,0.96832,0.98234,0.89099,0.97525,0.98868,0.92459,0.95937,0.95024,0.87305,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
29998,0.98133,0.96213,0.98578,0.78918,0.98386,0.88058,0.98767,0.96983,0.99309,0.81302,0.96872,0.8614,0.96656,0.95146,0.88771,0.91174,0.85187,0.85084,0.9856,0.95651,0.95864,0.82204,0.90179,0.85629
36897,0.99708,0.99504,1,0.99833,0.99851,0.95887,0.99539,0.99581,1,0.99756,0.99084,0.94753,0.98924,0.9938,0.97878,0.99862,0.99886,0.93117,0.97904,0.97714,0.98591,0.96919,0.98171,0.92656
21416,0.98855,0.98774,0.99429,0.96938,0.99962,0.99411,0.97758,0.98397,0.97149,0.96125,0.99087,0.96733,0.91839,0.89482,0.9797,0.84691,0.8689,0.95214,0.88218,0.84582,0.8533,0.81228,0.99113,0.97535
1511,0.95865,0.94006,1,0.972,0.98956,0.92277,0.9554,0.95835,0.95833,0.93387,0.93507,0.83205,0.97263,0.95284,0.97752,0.94681,0.92243,0.84434,0.9722,0.9665,1,0.76355,0.96594,0.85637
20900,0.97938,0.97982,0.99786,0.961,0.98962,0.91073,0.98916,0.99381,0.97917,0.95,0.99106,0.91989,0.97228,0.98826,0.88939,0.98632,0.84298,0.90723,0.8771,0.89086,0.77811,0.84076,0.96883,0.87325
43688,0.94173,0.93905,0.94738,0.74996,0.90838,0.77696,0.9649,0.95322,0.88606,0.93748,0.96271,0.84808,0.95537,0.95099,0.84824,0.82523,0.64277,0.83616,0.9035,0.88021,0.95956,0.91488,0.9223,0.8531
411,0.9826,0.94306,0.99181,0.85416,0.81633,0.9533,0.987,0.97954,0.98065,0.94282,0.99143,0.95276,0.94755,0.93645,0.94929,0.95474,0.73151,0.93705,0.95382,0.9561,0.90853,0.85048,0.97861,0.9494
35739,0.96529,0.93063,0.99592,0.99615,0.8238,0.82084,0.8986,0.86689,0.99166,0.8715,0.89293,0.87093,0.91046,0.88469,0.69392,0.9391,0.79055,0.84737,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
18622,0.92728,0.91132,0.9875,0.86322,0.92344,0.83095,0.91378,0.88786,0.99831,0.94917,0.84802,0.88474,0.90217,0.89842,0.59388,0.93593,0.8066,0.8604,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
41917,0.96237,0.95125,0.95211,0.91704,0.96572,0.92006,0.95179,0.91323,0.96227,0.93299,0.84052,0.92266,0.95848,0.96304,0.76627,0.97934,0.9396,0.90647,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
27496,0.99445,0.9921,0.98,0.96,0.99856,0.85898,0.99565,0.99814,1,1,0.99002,0.94347,0.99829,0.99216,0.95323,0.97184,0.98313,0.92469,0.9967,0.99488,0.98953,0.98587,0.98691,0.93459
4662,0.97313,0.97304,1,0.93,0.99984,0.96638,0.97075,0.96338,0.97387,0.98941,0.99684,0.96324,0.9607,0.96861,0.97893,0.9588,0.92939,0.9486,0.94663,0.93162,0.93386,0.90656,0.99564,0.96851
26099,0.89853,0.87262,0.97788,0.8815,0.74742,0.8346,0.8571,0.8441,0.99462,0.9005,0.86503,0.85287,0.92586,0.9617,0.66838,0.95221,0.8092,0.83461,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
20048,0.99103,0.99117,0.99333,0.99031,0.99855,0.95202,0.99714,0.99616,0.98011,1,0.99497,0.96453,0.98745,0.99076,0.9936,1,0.9932,0.94987,0.98872,0.98255,0.99088,0.98494,0.9971,0.96009
32209,0.95383,0.94198,0.97167,0.89422,0.84019,0.91407,0.98062,0.98465,0.95833,0.975,0.90858,0.86564,0.87377,0.87679,0.90537,0.93261,0.8531,0.82834,0.90759,0.88651,0.95749,0.95207,0.93742,0.86261
33994,0.9989,0.99886,1,1,0.99965,0.96976,0.99965,0.99931,1,1,0.99914,0.96884,0.9994,0.99968,0.9949,1,0.99996,0.96343,0.99642,0.99691,0.99526,0.99062,0.99782,0.95662
42282,0.91717,0.90282,0.98223,0.92216,0.88053,0.86749,0.92462,0.92066,0.98864,0.87364,0.94499,0.87266,0.93992,0.94389,0.6869,0.96765,0.8254,0.84583,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
47548,0.90269,0.8062,0.91539,0.94392,0.97167,0.77638,0.96521,0.89495,0.93788,0.97513,0.89977,0.85099,0.98246,0.96574,0.86241,0.78922,0.67525,0.83989,0.98791,0.99515,0.97814,0.97563,0.91321,0.85778
14456,0.91757,0.91151,0.97531,0.91665,0.98053,0.86062,0.91985,0.90475,0.99579,0.89185,0.94243,0.85773,0.94171,0.97053,0.73506,0.91079,0.71229,0.8373,0.97811,0.98285,1,0.78753,0.92437,0.85694
37877,0.99863,0.99924,1,0.9999,0.99729,0.92544,0.99863,0.99818,0.99983,0.99818,0.99782,0.96425,0.9979,0.9998,0.99036,0.99298,0.98643,0.95326,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
159,0.93475,0.92019,0.98124,0.92849,0.93777,0.79001,0.98312,0.98233,0.96366,0.91405,0.9692,0.88718,0.99102,0.9993,0.90155,0.98912,0.95483,0.86676,0.9678,0.96768,0.98629,0.97414,0.94571,0.86884
34823,0.99781,0.99871,0.98,1,0.99862,0.98493,0.987,0.98478,0.97917,1,0.9945,0.99265,0.97706,0.9691,0.98213,0.99335,0.93689,0.89802,0.87738,0.8543,0.9213,0.87009,0.91102,0.96125
33188,0.99854,0.9985,1,0.97973,0.99995,0.969,0.99828,0.99771,0.97002,0.94183,0.99829,0.96641,0.99823,0.99951,0.99454,0.99839,0.99984,0.96052,0.99182,0.99114,1,0.9995,0.99128,0.94491
21052,0.97918,0.94931,0.99112,0.9534,0.95816,0.88564,0.97998,0.95688,0.97876,0.99652,0.70493,0.86522,0.96994,0.96647,0.71992,0.99243,0.91432,0.84914,0.97698,0.99777,1,0.75427,0.83934,0.86739
1694,0.99639,0.99831,1,0.99941,0.99983,0.97787,0.99891,0.99806,1,0.99968,0.9983,0.97233,0.99064,0.98695,0.99022,0.98912,0.9912,0.96141,0.94663,0.93162,0.93386,0.90656,0.99564,0.96851
9782,0.99481,0.9992,0.98,0.94,0.9979,0.98455,0.99242,0.99434,1,0.92,0.99542,0.99153,0.9389,0.9778,0.72644,0.92329,0.74017,0.82803,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
42124,0.96891,0.94138,0.97103,0.96604,0.93565,0.89972,0.973,0.96107,0.98169,0.99346,0.85386,0.88887,0.97587,0.9857,0.79315,0.98667,0.95925,0.86886,0.97698,0.99777,1,0.75427,0.83934,0.86739
25556,0.99967,0.99998,1,1,0.99963,0.94451,0.99976,0.99967,1,1,0.99969,0.9427,0.99766,0.99857,0.99854,0.99741,0.99864,0.97753,0.99318,0.99006,1,1,0.99368,0.96596
34519,0.98046,0.96841,0.92806,0.96322,0.84145,0.86277,0.95261,0.92728,0.97488,0.95511,0.94478,0.93368,0.98484,0.97024,0.9424,0.99022,0.99353,0.92062,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
40176,0.97679,0.96125,0.97486,0.89564,0.98442,0.92647,0.97474,0.9472,0.99479,0.99033,0.86131,0.8969,0.96772,0.97406,0.8337,0.96404,0.97583,0.885,0.95124,0.9768,1,0.78094,0.77764,0.87452
20254,0.99901,0.99918,0.99667,1,0.99978,0.98321,0.99974,0.9999,1,1,0.9997,0.9812,0.99896,0.99996,0.99723,0.99696,0.99854,0.97415,0.99642,0.99691,0.99526,0.99062,0.99782,0.95662
43429,0.99859,0.99807,1,0.99973,0.99973,0.98799,0.99807,0.99794,0.97917,1,0.99988,0.98321,0.99827,0.99957,0.99739,0.9539,0.98445,0.97942,0.99115,0.99218,0.99329,0.98346,0.9893,0.94208
34527,0.99819,0.99896,0.99964,0.97767,0.99874,0.92996,0.99893,0.99903,0.99893,1,0.99843,0.96632,0.99751,0.99962,0.99127,0.99387,0.98617,0.95457,0.99677,0.99685,0.99833,0.99778,0.99548,0.95049
31903,0.97599,0.96266,0.9607,0.97267,0.82147,0.7942,0.96928,0.95629,0.99479,0.99941,0.92231,0.83159,0.91019,0.89405,0.71558,0.93582,0.78261,0.8441,0.93858,0.97872,0.85161,0.72228,0.77771,0.88254
12157,0.97867,0.97841,0.99752,0.94202,0.99141,0.91797,0.96973,0.9775,0.98777,0.93974,0.99673,0.91253,0.98524,0.98633,0.96735,0.99304,0.99895,0.89868,0.93734,0.93208,0.94647,0.92008,0.95712,0.90965
