ID,GBM_2,GBM_5,GBM_3,GBM_4,GBM_grid_4,GBM_grid_2,GBM_grid_3,GBM_1,GBM_grid_1,GBM_grid_5,XRT_1,DRF_1,DL_1,GLM_1
8343,0.96945,0.99056,0.93045,0.97561,0.96514,0.98279,0.9728,0.98305,0.81521,0.97662,0.94338,0.97333,0.93306,0.97767
39182,0.96538,0.94324,0.94561,0.94536,0.93167,0.9498,0.97942,0.95271,0.89654,0.93754,0.98354,0.9511,0.97428,0.95248
46641,0.99999,0.99927,0.99898,0.99868,0.9994,0.99953,0.99842,0.99884,0.99857,0.99959,1,1,0.99985,0.98316
47058,0.99954,0.99987,0.99959,0.99842,0.99951,0.99985,0.99935,0.99904,0.99954,0.99993,1,1,0.99995,0.99699
6206,0.99831,0.99579,0.9994,0.99907,0.99874,0.99934,0.99732,0.99598,0.99752,0.99876,1,1,0.99802,0.97742
6516,0.96629,0.79542,0.96042,0.97233,0.97132,0.93143,0.97959,0.86047,0.81269,0.9971,0.97851,0.947,0.98035,0.91586
35492,0.99994,0.99988,0.99995,0.99966,0.99977,0.99997,0.99997,0.99991,0.99991,0.99974,1,1,0.99999,0.99029
1165,0.99356,0.99289,0.99514,0.98486,0.98709,0.99145,0.99413,0.98911,0.99353,0.99785,0.98,0.97833,0.98923,0.96739
25646,0.98279,0.97189,0.9878,0.98357,0.99312,0.96733,0.96466,0.97563,0.99928,0.96355,1,0.96084,0.97458,0.92318
7891,0.99093,0.99916,0.99707,0.99511,0.99724,0.99883,0.9996,0.99781,0.96932,0.99677,0.99,0.96,0.89419,0.91926
22996,0.98761,0.96081,0.97547,0.97431,0.96513,0.97186,0.96531,0.97317,0.98674,0.96339,0.9606,0.90586,0.97208,0.9605
26121,0.9992,0.99957,0.99904,0.99841,0.99732,0.99986,0.99973,0.99967,0.997,0.9906,0.99978,1,0.99988,0.99289
38043,0.99932,0.9993,0.99776,0.99581,0.99873,0.99711,0.99594,0.99709,0.99563,0.99847,1,0.93221,0.99624,0.96937
30265,0.99986,0.99979,0.99949,0.99927,0.99999,0.99997,0.99998,0.99941,0.99951,0.99984,1,1,0.99995,0.99763
33651,0.99822,0.95809,0.83271,0.9013,0.95695,0.95751,0.96463,0.95085,0.99534,0.89427,1,0.915,0.9765,0.91201
8909,0.9994,0.99985,0.99952,0.99939,0.99993,0.99987,0.99991,0.99951,0.99942,0.99983,1,1,0.99978,0.99429
30247,0.9672,0.9831,0.97157,0.96902,0.90798,0.99774,0.99592,0.99811,0.97121,0.99676,0.96,0.92,0.82722,0.96906
31260,0.94075,0.98284,0.98227,0.9666,0.93978,0.94545,0.92282,0.99051,0.95966,0.96974,0.99333,0.93316,0.92586,0.97253
23293,0.91849,0.97803,0.97049,0.96984,0.90314,0.95311,0.91336,0.93166,0.95028,0.93462,0.989,0.99556,0.98698,0.89958
8242,0.99825,0.99889,0.99679,0.99651,0.98795,0.99743,0.99799,0.99892,0.99904,0.99963,0.99867,0.99875,0.99845,0.99484
39698,0.92444,0.96705,0.88858,0.94544,0.84744,0.94913,0.92724,0.94323,0.78087,0.77601,0.9478,0.95539,0.97074,0.94926
5389,0.96286,0.95772,0.95818,0.94857,0.96912,0.9703,0.96827,0.94788,0.97046,0.83338,0.98813,0.91082,0.98673,0.95954
5070,0.98204,0.96783,0.92092,0.98113,0.93022,0.98986,0.98115,0.99805,0.90324,0.98252,0.95287,0.97313,0.98937,0.90111
41376,0.99856,0.99833,0.99947,0.99869,0.99843,0.99902,0.99691,0.99987,0.9903,0.99738,1,0.99556,0.99951,0.98189
37366,0.99752,0.99428,0.99758,0.99452,0.99692,0.99796,0.99499,0.99438,0.9938,0.99898,0.99662,0.99854,0.97805,0.97318
36039,0.9999,0.99959,0.99956,0.96344,0.99762,0.99848,0.99558,0.9991,0.99438,0.98408,0.96,0.8808,0.99958,0.98739
3881,0.99701,0.99341,0.99706,0.99389,0.99572,0.99897,0.99556,0.99165,0.99099,0.99692,0.99441,0.99861,0.99676,0.9576
6344,0.92458,0.90708,0.92423,0.90634,0.90095,0.94424,0.90119,0.87855,0.85318,0.98692,0.91919,0.93936,0.96492,0.91157
37135,0.99837,0.99822,0.99838,0.99742,0.98906,0.99873,0.99958,0.99883,0.99524,0.99847,0.98,1,0.99785,0.99588
39028,0.99766,0.99336,0.99261,0.99153,0.99097,0.9947,0.99863,0.99504,0.99755,0.99966,1,0.99845,0.9974,0.97952
40225,0.99991,0.99917,0.99924,0.99683,0.99622,0.99984,0.99997,0.99925,0.99379,0.99467,0.9994,1,0.99964,0.99343
33613,0.97183,0.93978,0.92473,0.9733,0.93721,0.94481,0.94929,0.86291,0.85028,0.93331,0.92381,0.93179,0.90379,0.94323
18041,0.8583,0.92644,0.94521,0.80555,0.8412,0.93872,0.85447,0.89768,0.87538,0.86976,0.96553,0.82989,0.83695,0.97363
23746,0.97598,0.97724,0.97343,0.97072,0.99551,0.98107,0.98752,0.97617,0.91692,0.94219,0.98821,0.95182,0.97799,0.94061
31096,0.91113,0.89212,0.94791,0.87247,0.88271,0.93303,0.92477,0.97459,0.88553,0.88075,0.996,1,0.99386,0.90314
43448,0.99994,0.99981,0.99968,0.9997,0.99992,0.99994,0.99996,0.99976,0.99978,0.99969,1,1,0.99997,0.9969
9332,0.99974,0.99975,0.99967,0.99531,0.99624,0.99975,0.99954,0.99925,0.99657,0.99882,1,0.99,0.99992,0.98567
31839,0.99863,0.99547,0.99967,0.99834,0.99974,0.99543,0.98651,0.99913,0.99653,0.99979,1,0.99474,0.91128,0.91367
14377,0.99903,0.9986,0.99939,0.99536,0.99748,0.99966,0.99973,0.99916,0.99586,0.99378,1,0.99667,0.9999,0.9957
16987,0.99352,0.9767,0.97635,0.98267,0.97987,0.98056,0.97808,0.97645,0.98637,0.97727,0.98506,0.97294,0.97325,0.9589
2166,0.9596,0.96649,0.96614,0.99227,0.94641,0.97868,0.95722,0.95813,0.98696,0.93552,1,0.96,0.96531,0.93668
19481,0.98411,0.9799,0.99484,0.99223,0.99912,0.97865,0.9826,0.98765,0.97707,0.99481,0.99667,0.99673,0.99075,0.95747
47741,0.99993,0.99978,0.99949,0.99904,0.99995,0.99996,0.99984,0.99961,0.99986,0.99982,1,1,0.99993,0.99659
44452,0.99931,0.99983,0.99943,0.99994,0.99977,0.99801,0.99916,0.99904,0.99831,0.99949,0.99972,0.99984,0.99718,0.98708
4110,0.99984,0.99969,0.99953,0.99948,0.99972,0.99992,0.9998,0.99944,0.99996,0.99961,1,1,0.99987,0.98972
15635,0.99912,0.99674,0.99807,0.99601,0.99917,0.99846,0.99744,0.99803,0.99362,0.99955,1,1,0.99975,0.97808
2530,0.96315,0.98826,0.97865,0.97142,0.9863,0.9458,0.99245,0.99946,0.94874,0.96441,0.95994,0.93393,0.96284,0.90544
1992,0.99963,0.99934,0.99946,0.99894,0.99941,0.99963,0.99983,0.99977,0.99854,0.99953,1,1,0.99988,0.97876
3689,0.99968,0.99971,0.99954,0.9997,0.99785,0.99989,0.99929,0.99896,0.99862,0.99947,1,1,0.99912,0.97983
33621,0.99474,0.99241,0.99172,0.99342,0.91518,0.99685,0.98955,0.99781,0.98151,0.99803,0.98,0.96,0.92421,0.89942
32017,0.9777,0.89668,0.96618,0.90629,0.92387,0.87768,0.81999,0.99841,0.89102,0.90639,0.98,0.88,0.99383,0.90051
15669,0.99982,0.99983,0.99897,0.99967,0.99971,0.99897,0.99975,0.99895,0.99833,0.9973,1,1,0.9962,0.99819
38236,0.9993,0.99922,0.99878,0.9981,0.99707,0.99954,0.99955,0.99896,0.99845,0.98492,0.99993,0.99717,0.99953,0.97416
20469,0.99425,0.98483,0.98994,0.99605,0.9991,0.98661,0.98395,0.9885,0.9941,0.99901,0.98367,0.92726,0.90686,0.92354
42149,0.99699,0.99789,0.99492,0.9969,0.99022,0.99542,0.99643,0.99879,0.99009,0.99197,1,0.99454,0.99898,0.97624
6308,0.99163,0.98371,0.99225,0.99262,0.99321,0.99778,0.99369,0.97375,0.99964,0.98706,0.98,0.98689,0.95184,0.94216
37484,0.9701,0.96818,0.92929,0.91263,0.88137,0.9703,0.97341,0.95253,0.852,0.91251,0.96521,0.98474,0.94454,0.90599
42415,0.96914,0.9955,0.98234,0.99985,0.994,0.9877,0.99815,0.99375,0.99953,0.99317,0.98348,0.99178,0.98123,0.89887
45746,0.99986,0.9994,0.99965,0.99892,0.99979,0.99987,1,0.99968,0.99942,0.99968,1,1,0.99991,0.99532
22416,0.93734,0.94512,0.9909,0.98878,0.96089,0.95276,0.8958,0.96617,0.98123,0.97314,0.97,0.89731,0.98275,0.9052
12658,0.99984,0.99982,0.99985,0.99935,0.99984,0.99993,0.99992,0.99935,0.99993,0.99973,1,1,0.99991,0.99531
8813,0.99808,0.99741,0.99084,0.99087,0.99612,0.99825,0.98598,0.99336,0.98629,0.9876,0.995,0.96892,0.9708,0.99332
21939,0.98835,0.9877,0.98679,0.99818,0.98396,0.99227,0.98413,0.98256,0.98753,0.99073,0.97333,0.905,0.99134,0.92214
15248,0.99995,0.99931,0.99909,0.99897,0.9998,0.99988,0.99985,0.99991,0.99979,0.99973,1,1,0.99986,0.9934
13663,0.99944,0.964,0.97564,0.98558,0.99856,0.96229,0.95921,0.95825,0.97757,0.98996,0.94404,0.99509,0.97115,0.91532
22253,0.99183,0.98691,0.99298,0.98446,0.9934,0.97811,0.99492,0.97365,0.97818,0.9935,0.95982,0.89675,0.98058,0.96851
10680,0.97345,0.96271,0.97197,0.97771,0.96899,0.95421,0.97326,0.97721,0.87027,0.97397,0.95099,0.87248,0.91026,0.91126
6274,0.99981,0.99933,0.99909,0.99887,0.99833,0.99977,0.99999,0.9991,0.99956,0.9997,1,1,0.9998,0.98979
46025,0.99867,0.99405,0.9983,0.99646,0.99735,0.99619,0.99887,0.99933,0.99753,0.99954,1,1,0.99814,0.99978
151,0.99505,0.99319,0.99234,0.99773,0.99463,0.99546,0.98981,0.98922,0.98345,0.98963,1,0.98279,0.97732,0.99622
8316,0.99769,0.99696,0.99855,0.99228,0.98964,0.99692,0.9916,0.99898,0.97427,1,0.98,0.96,0.97897,0.96139
8644,0.99951,0.9994,0.99894,0.99896,0.99982,0.99966,0.99967,0.99899,0.9992,0.99825,0.99993,0.99985,0.99949,0.97995
2747,0.87648,0.92355,0.95152,0.99546,0.91698,0.92964,0.94169,0.99862,0.97382,0.98662,0.91593,0.94207,0.97459,0.90577
44815,0.9924,0.99743,0.9879,0.99491,0.99928,0.99884,0.98959,0.99921,0.99794,0.995,1,0.97487,0.99514,0.94911
35552,0.99426,0.98683,0.98763,0.98077,0.9909,0.99304,0.98529,0.99177,0.99266,0.98014,0.99751,0.99722,0.99404,0.95999
5234,0.9712,0.96932,0.99129,0.95173,0.92492,0.98888,0.95108,0.97623,0.85443,0.9983,0.88205,0.90504,0.94388,0.9524
33941,0.98063,0.97232,0.95968,0.92985,0.95519,0.97791,0.97228,0.96165,0.95699,0.9975,0.97364,0.97566,0.97693,0.92696
19766,0.94079,0.9419,0.97084,0.83119,0.96041,0.96103,0.91545,0.91646,0.98064,0.88703,0.9264,0.9196,0.97345,0.89996
32739,0.99681,0.9995,0.99849,0.99462,0.99448,0.99182,0.99767,0.99937,0.99495,0.99855,1,0.98447,0.99865,0.99095
2595,0.98468,0.92937,0.92332,0.9497,0.94382,0.9644,0.94635,0.88586,0.90305,0.85116,0.95876,0.92087,0.93667,0.94377
15191,0.97102,0.96434,0.94906,0.95757,0.95408,0.96661,0.94441,0.96802,0.83199,0.99353,0.96044,0.93084,0.98214,0.93106
26044,0.9982,0.98703,0.99529,0.99544,0.94628,0.99202,0.99227,0.98416,0.99061,0.99037,1,0.9805,0.97475,0.9666
14977,0.9189,0.97567,0.99345,0.95354,0.98599,0.95802,0.93471,0.98577,0.93005,0.99372,0.99422,0.96992,0.9622,0.92474
16931,0.99992,0.99968,0.99938,0.99941,0.99986,0.99992,1,0.9995,0.99989,0.99962,1,1,0.9998,0.98942
48386,0.92497,0.9777,0.93314,0.88931,0.92971,0.95148,0.98582,0.97116,0.9437,0.96176,0.97,0.92586,0.90579,0.92769
32591,0.96952,0.96842,0.95134,0.84326,0.99908,0.97012,0.95226,0.94018,0.93228,0.83525,0.98018,0.9999,0.93687,0.90095
22507,0.998,0.99818,0.99952,0.99732,0.99233,0.99875,0.99522,0.99094,0.99416,0.99064,1,0.97667,0.99958,0.98275
30276,0.99857,0.98941,0.97907,0.97739,0.99501,0.9854,0.98661,0.98384,0.97186,0.97505,0.98,0.91988,0.95001,0.89873
36529,0.99812,0.98891,0.99625,0.98719,0.98719,0.99169,0.98967,0.98588,0.98228,0.99697,0.98,0.92,0.9733,0.90152
48761,0.93642,0.96076,0.91184,0.96156,0.8984,0.96444,0.95276,0.9859,0.91759,0.90179,0.97006,0.97402,0.95855,0.89868
40927,0.97827,0.95275,0.94503,0.94939,0.93768,0.976,0.96028,0.93321,0.92909,0.94659,0.97286,0.92982,0.95746,0.95554
14764,0.97829,0.94967,0.97913,0.96663,0.95998,0.96559,0.98323,0.99488,0.92819,0.99106,0.97681,0.92249,0.97142,0.95471
19057,0.99671,0.99312,0.99834,0.99563,0.98265,0.99669,0.99735,0.99569,0.99612,0.9982,1,0.9967,0.99585,0.9494
37380,0.99793,0.99783,0.99769,0.99572,0.99689,0.99689,0.99735,0.9979,0.99777,0.9979,1,1,0.99957,0.97887
12727,0.9942,0.99699,0.99394,0.99766,0.99989,0.98279,0.98334,0.99779,0.98776,0.99975,0.98,0.99882,0.98118,0.90436
43503,0.97675,0.90482,0.94432,0.8991,0.92264,0.87806,0.93692,0.94704,0.89873,0.87355,0.97212,0.83007,0.99507,0.90037
12347,0.98471,0.96216,0.92634,0.98261,0.89284,0.97787,0.959,0.95798,0.91309,0.96985,0.99529,0.94867,0.94831,0.92602
9009,0.99769,0.99762,0.99533,0.98422,0.98421,0.99266,0.99421,0.99672,0.9728,0.99473,0.99467,1,0.88131,0.90451
26757,0.9779,0.95495,0.97253,0.95505,0.99655,0.94666,0.95169,0.98604,0.91371,0.98103,0.99891,0.99369,0.9444,0.90053
2574,0.99645,0.99521,0.99969,0.99883,0.99901,0.99607,0.99686,0.99845,0.99431,0.99981,1,1,0.93926,0.9205
43143,0.93361,0.93588,0.94843,0.93994,0.96741,0.93902,0.90882,0.93765,0.9266,0.92146,0.98798,0.91724,0.867,0.90126
12757,0.97055,0.99755,0.99927,0.99118,0.96977,0.9794,0.98008,0.97581,0.99743,0.98055,0.99826,0.90692,0.96433,0.97227
27790,0.99914,0.99979,0.99984,0.99948,0.99805,0.99858,0.99918,0.99982,0.99965,0.99969,1,1,0.99723,0.99623
43898,0.95178,0.95203,0.97781,0.94297,0.99619,0.97181,0.98465,0.98466,0.87256,0.99384,0.99333,0.91293,0.92059,0.9023
44203,0.99987,0.99942,0.99943,0.99897,0.99964,0.99985,0.99988,0.99987,0.99991,0.99974,1,1,0.99993,0.99652
19482,0.99842,0.99602,0.99711,0.99495,0.99609,0.99752,0.99786,0.99484,0.9994,0.9991,1,1,0.99934,0.99116
31761,0.99835,0.99596,0.99799,0.9949,0.99566,0.99787,0.99967,0.9977,0.99389,0.99915,0.99971,0.99982,0.9996,0.9778
1727,0.96372,0.98981,0.9752,0.96905,0.94539,0.99044,0.96231,0.974,0.97683,0.97575,0.98333,0.96657,0.9902,0.93151
15821,0.97764,0.97821,0.98454,0.9949,0.98019,0.981,0.98032,0.98576,0.96978,0.99402,0.995,0.99998,0.97251,0.92357
16548,0.94485,0.88245,0.89968,0.95396,0.95002,0.96811,0.93861,0.93694,0.99343,0.91896,0.9943,0.9053,0.90793,0.92107
15825,0.99925,0.99799,0.99959,0.99969,0.99513,0.99809,0.99812,0.99569,0.99139,0.99961,1,0.98,0.99554,0.98905
48310,0.99096,0.97053,0.95775,0.97506,0.97439,0.96272,0.96138,0.96437,0.99564,0.98991,0.96164,0.94988,0.99482,0.90059
26315,0.99935,0.99636,0.998,0.99837,0.97926,0.99755,0.98988,0.99834,0.96558,0.99292,0.99508,0.9888,0.99848,0.9693
44302,0.99986,0.99974,0.99972,0.99921,0.99964,0.99999,0.99933,0.99961,0.99985,0.99986,1,1,0.99992,0.99429
18798,0.99744,0.99525,0.99361,0.9886,0.96937,0.99539,0.99748,0.99482,0.99406,0.99886,0.98,0.98,0.97787,0.9626
20278,0.99079,0.98969,0.99271,0.99681,0.9932,0.98179,0.97951,0.99159,0.99422,0.9861,0.98256,0.9418,0.8569,0.90859
6257,0.99952,0.99838,0.9987,0.99871,0.99804,0.99886,0.99852,0.99713,0.99886,0.99916,1,1,0.99916,0.98591
11771,0.96957,0.95699,0.95641,0.96481,0.9213,0.97354,0.96463,0.93353,0.87452,0.94369,0.97115,0.99586,0.9853,0.96268
42977,0.99672,0.9945,0.99658,0.99812,0.99129,0.9912,0.99081,0.99846,0.99195,0.99802,1,0.98199,0.97295,0.91635
15866,0.98789,0.99311,0.99213,0.98303,0.99797,0.99228,0.98051,0.99617,0.99303,0.98659,0.99529,0.99639,0.9881,0.95862
44848,0.99873,0.99683,0.99738,0.99694,0.99865,0.99721,0.99702,0.99495,0.99576,0.99657,1,0.99938,0.99809,0.98922
39433,0.99376,0.99291,0.99377,0.99229,0.99223,0.99282,0.99555,0.99358,0.99058,0.99271,0.99755,0.98921,0.99329,0.97891
20631,0.99984,0.99939,0.9993,0.99884,0.99981,0.99989,0.99999,0.99962,0.99958,0.99977,1,1,0.99968,0.98745
2728,0.99903,0.98904,0.99473,0.99987,0.9889,0.98817,0.99936,0.9986,0.98954,0.96893,0.988,0.97733,0.95398,0.90355
45575,0.99912,0.99611,0.99801,0.99752,0.9973,0.99917,0.99751,0.99639,0.99885,0.9988,1,0.996,0.99345,0.98095
38271,0.99518,0.99287,0.99128,0.99457,0.99534,0.99177,0.9945,0.99359,0.96889,0.99952,0.99907,0.99534,0.98381,0.9794
45713,0.94126,0.93773,0.94371,0.93532,0.89643,0.95691,0.97573,0.97018,0.93252,0.92342,0.94784,0.93358,0.96005,0.91802
5116,0.97568,0.97509,0.97348,0.97247,0.97446,0.97986,0.98227,0.98819,0.97132,0.99684,0.99617,0.99128,0.99259,0.92958
43667,0.94207,0.95269,0.94696,0.94123,0.90303,0.95628,0.95492,0.94021,0.90396,0.82972,0.96004,0.93665,0.95878,0.94421
42600,0.98469,0.97341,0.99533,0.94562,0.97187,0.96243,0.99944,0.9436,0.99117,0.97598,0.98,0.97532,0.93189,0.90479
19791,0.99451,0.99761,0.99647,0.98969,0.97687,0.99142,0.98795,0.99764,0.99831,0.99436,1,0.99027,0.99531,0.98589
18454,0.98447,0.99234,0.97343,0.97386,0.96368,0.98101,0.98181,0.97953,0.90728,0.99227,0.98103,0.98198,0.96601,0.97715
2383,0.99626,0.99127,0.99427,0.9907,0.99803,0.99305,0.99434,0.99447,0.99638,0.98508,0.99857,0.99778,0.99923,0.98883
31396,0.97574,0.97171,0.97716,0.99746,0.96257,0.94435,0.95011,0.92985,0.97424,0.93383,0.98754,0.96437,0.91798,0.93021
40686,0.99974,0.99993,0.99929,0.99955,0.99901,0.99823,0.99791,0.99952,0.99976,0.9996,1,1,0.99439,0.99341
41421,0.99744,0.99474,0.99925,0.99557,0.99906,0.99825,0.99662,0.99533,0.99964,0.99488,0.96,0.98,0.99806,0.98511
42029,0.99983,0.99923,0.99934,0.99877,0.99827,0.99993,0.99934,0.99977,0.99998,0.99961,1,1,0.99946,0.98405
5961,0.93615,0.88172,0.925,0.87928,0.79194,0.94299,0.90794,0.89037,0.86519,0.98652,0.98692,0.86714,0.94431,0.90988
22904,0.99208,0.99177,0.99263,0.99317,0.98802,0.99224,0.99289,0.98744,0.99219,0.99873,0.9827,0.95518,0.98565,0.9477
33713,0.95296,0.92169,0.94163,0.9232,0.86909,0.95422,0.94684,0.9025,0.91125,0.90427,0.92588,0.96791,0.93361,0.94888
47431,0.9982,0.99418,0.99913,0.99821,0.99886,0.99484,0.99723,0.99729,0.96901,0.9719,0.96,0.9325,0.93307,0.91438
10290,0.98327,0.93729,0.93328,0.94747,0.95857,0.95577,0.95829,0.94213,0.98114,0.88655,0.99664,0.92295,0.9577,0.94427
14088,0.99639,0.98018,0.9785,0.97193,0.97311,0.98813,0.99147,0.96051,0.98048,0.92831,0.97264,0.91685,0.99974,0.96296
43273,0.99995,0.99944,0.99952,0.9994,0.99922,0.99988,0.99973,0.9998,0.99968,0.99961,1,1,0.99983,0.99098
268,0.99966,0.9998,0.99981,0.99943,0.99939,0.99995,0.99944,0.99975,0.99782,0.99982,1,1,0.99977,0.99421
33987,0.96024,0.93955,0.93955,0.95899,0.92952,0.96319,0.95709,0.95803,0.94876,0.96043,0.99502,0.98946,0.93972,0.95375
33115,0.9984,0.99428,0.99884,0.9945,0.98646,0.99695,0.99439,0.99784,0.99154,0.99658,0.9983,0.99504,0.994,0.96982
35600,0.99507,0.9895,0.99626,0.99615,0.99606,0.99823,0.99226,0.99087,0.98769,0.99193,0.99889,0.98408,0.99323,0.95695
28114,0.98593,0.94044,0.98191,0.98906,0.96943,0.93873,0.97487,0.95361,0.96724,0.98048,0.98824,0.98,0.76076,0.93371
28352,0.92043,0.89841,0.9385,0.90848,0.89286,0.93769,0.96268,0.90719,0.87326,0.92775,0.91,0.84697,0.96375,0.95245
39868,0.9777,0.96491,0.95121,0.95392,0.95639,0.9749,0.98417,0.95522,0.90052,0.94826,0.9793,0.99023,0.99053,0.9465
21456,0.96244,0.95788,0.89921,0.95132,0.9213,0.94798,0.92503,0.97622,0.89333,0.98717,0.98279,0.98083,0.96257,0.94342
5326,0.9922,0.98391,0.99356,0.98615,0.98681,0.99072,0.9941,0.99741,0.99481,0.99005,0.98,0.98949,0.98849,0.9431
45128,0.9908,0.99068,0.99258,0.97045,0.98381,0.98869,0.97974,0.98818,0.99658,0.99256,0.99938,0.95623,0.99242,0.93852
47735,0.98625,0.9926,0.99638,0.99248,0.98106,0.99806,0.99004,0.99298,0.99131,0.99807,1,0.96,0.93066,0.92701
4819,0.96909,0.9692,0.9521,0.91106,0.99592,0.97003,0.95113,0.93209,0.93369,0.89581,0.954,0.93646,0.97829,0.90712
9069,0.99953,0.99764,0.99963,0.99874,0.99458,0.99864,0.99871,0.99795,0.98415,0.9949,0.99,0.98936,0.96187,0.93093
13279,0.95411,0.97631,0.97756,0.93314,0.92528,0.95194,0.9901,0.93873,0.99839,0.89183,0.98965,0.91409,0.92794,0.91565
1977,0.99987,0.99973,0.99981,0.99975,0.99985,0.99983,0.99981,0.99905,0.99974,0.99982,1,1,0.99976,0.99592
37042,0.92235,0.9418,0.89417,0.81911,0.84396,0.96011,0.92664,0.88634,0.83843,0.89563,0.92835,0.89537,0.96486,0.90914
37291,0.98098,0.96792,0.95474,0.97952,0.99647,0.97632,0.95032,0.95484,0.98717,0.99353,1,0.98385,0.97284,0.95294
43213,0.99816,0.99713,0.99751,0.99868,0.99595,0.99909,0.99948,0.99725,0.99842,0.99944,0.99933,0.99867,0.99895,0.97797
22665,0.99212,0.95562,0.99204,0.95028,0.98102,0.98896,0.97891,0.97322,0.9897,0.99292,0.97764,0.9654,0.92535,0.94671
18725,0.99986,0.99934,0.99942,0.99931,1,0.99985,0.99987,0.99983,0.99952,0.99978,1,1,0.99993,0.99556
16934,0.98809,0.98983,0.99911,0.99485,0.99616,0.98701,0.99237,0.97327,0.98995,0.97388,0.98784,0.97763,0.99789,0.98759
36725,0.99687,0.99667,0.99916,0.99855,0.99712,0.99622,0.9902,0.99916,0.97801,1,1,1,0.9836,0.95469
44662,0.99893,0.98701,0.99694,0.97127,0.97833,0.99676,0.9884,0.99141,0.98935,0.97876,0.96227,0.97577,0.97957,0.95514
22009,0.98165,0.98982,0.99235,0.90728,0.95382,0.96684,0.99638,0.98679,0.96576,0.996,0.99342,0.99708,0.93589,0.90824
8069,0.99643,0.99806,0.99785,0.99878,0.99955,0.99697,0.99794,0.998,0.99522,0.9998,0.98,1,0.99296,0.96256
7973,0.99805,0.99629,0.99928,0.99829,0.99722,0.99982,0.99946,0.99809,0.99944,0.99936,1,0.99623,0.99723,0.95756
14012,0.9999,0.99837,0.99998,0.99918,0.99855,0.99959,0.99993,0.99955,0.99864,0.99983,1,1,0.99994,1
32588,0.97292,0.95871,0.93414,0.9668,0.85225,0.94839,0.98751,0.9044,0.89742,0.92863,0.97131,0.99324,0.94526,0.92772
47455,0.9997,0.99872,0.99916,0.99702,0.9961,0.99881,0.99945,0.99825,0.99467,0.99974,1,1,0.98693,0.92935
12040,0.99985,0.99961,0.99952,0.99915,0.9997,0.99992,0.99988,0.9996,0.99987,0.99975,1,1,0.99995,0.9963
32834,0.94034,0.94967,0.92508,0.94805,0.95161,0.95439,0.92977,0.98223,0.99402,0.85723,0.99787,0.97344,0.96041,0.94282
39750,0.94691,0.93072,0.95522,0.91634,0.99392,0.95894,0.92681,0.88442,0.99803,0.94244,0.98127,0.85827,0.94585,0.93857
13647,0.99918,0.99724,0.99902,0.9963,0.99855,0.99946,0.99723,0.99611,0.99933,0.99775,1,1,0.99892,0.99233
16516,0.97717,0.9835,0.98148,0.98551,0.9451,0.96744,0.96946,0.97526,0.94798,0.94045,0.98818,0.91794,0.95523,0.9366
28140,0.99354,0.99093,0.99008,0.99234,0.99115,0.99218,0.98667,0.99693,0.99631,0.99486,1,0.99056,0.99724,0.97256
6588,0.99246,0.98562,0.96739,0.99257,0.99341,0.98174,0.98548,0.98911,0.98798,0.99628,0.99095,0.99582,0.91748,0.94156
37844,0.99855,0.94114,0.94683,0.93493,0.91196,0.95635,0.93299,0.93321,0.92652,0.87612,0.92081,0.955,0.96529,0.89929
21997,0.99342,0.9988,0.99472,0.98989,0.99733,0.99974,0.99709,0.99772,0.99855,0.99552,1,1,0.99994,0.9964
13734,0.94555,0.89396,0.94476,0.90105,0.90389,0.94722,0.9002,0.90528,0.91743,0.9943,0.95163,0.9389,0.93505,0.90653
33816,0.9981,0.9772,0.99864,0.92654,0.98595,0.98884,0.97316,0.98877,0.98167,0.97454,0.99667,0.98222,0.96634,0.94537
32029,0.94721,0.94576,0.97009,0.96512,0.93206,0.95145,0.93517,0.96238,0.89028,0.9152,0.97472,0.92731,0.93086,0.9244
17671,0.99739,0.99362,0.9994,0.99354,0.98274,0.99953,0.98985,0.99764,0.99349,0.998,0.99667,0.99,0.99269,0.97112
2762,0.98754,0.9971,0.99995,0.99948,0.9943,0.99769,0.99827,0.99639,0.91937,0.99995,1,0.98,0.866,0.92542
8888,0.99563,0.9983,0.98383,0.95831,0.99993,0.98863,0.9944,0.98068,0.96065,0.97283,0.98917,0.92513,0.98131,0.93318
46873,0.9738,0.97591,0.94654,0.96452,0.95602,0.97391,0.97413,0.99838,0.93541,0.99651,0.98,0.92236,0.9283,0.91632
28350,0.99967,0.99875,0.99896,0.9989,0.99988,0.9997,0.99962,0.99965,0.99895,0.99844,1,1,0.99912,0.98566
9705,0.9709,0.98759,0.93609,0.99801,0.99086,0.99044,0.98774,0.99777,0.97006,0.85382,0.98,0.95909,0.93823,0.91073
36390,0.99991,0.99711,0.99699,0.99886,0.99951,0.99914,0.99852,0.99898,0.99809,0.99497,0.988,0.99314,0.9904,0.95403
40654,0.9997,0.9989,0.99872,0.99399,0.99983,0.99993,0.99999,0.99789,0.99989,0.99904,1,1,0.99984,0.98929
41053,0.99945,0.99835,0.99838,0.99622,0.99649,0.99817,0.9979,0.99623,0.99882,0.99249,1,0.97717,0.99304,0.95591
22750,0.99884,0.99736,0.99907,0.99948,0.99888,0.99786,0.99849,0.99679,0.99844,0.99714,0.98187,0.98167,0.99316,0.90631
39450,0.99938,0.99914,0.99814,0.99579,0.99204,0.99789,0.99846,0.99806,0.99829,0.9984,1,0.99899,0.99975,0.99821
